trip_id,trip_reference,vehicle_id,carrier_id,origin_facility_id,destination_facility_id,planned_departure,actual_departure,actual_arrival,planned_distance_km,actual_distance_km,fuel_used_litres,pallets_loaded,trip_status
24109,TR2406100024109,142,6,19,41,2024-06-10 22:00:00,2024-06-10 22:37:00,2024-06-11 09:21:32,900.3,976.3,340.84,31,COMPLETED
24110,TR2406100024110,246,2,40,32,2024-06-10 14:00:00,2024-06-10 14:24:00,2024-06-11 18:10:29,2428.6,2556.2,1009.28,29,COMPLETED
24111,TR2406100024111,2,5,4,7,2024-06-10 01:30:00,2024-06-10 01:53:00,2024-06-10 09:26:43,268.9,275.9,90.86,7,COMPLETED
24112,TR2406100024112,226,6,23,29,2024-06-10 01:15:00,2024-06-10 01:22:00,2024-06-10 15:55:39,1040.1,1121.9,416.57,20,COMPLETED
24113,TR2406100024113,141,10,23,34,2024-06-10 15:15:00,2024-06-10 16:22:00,2024-06-11 13:53:01,1868.7,1871.9,691.61,27,COMPLETED
24114,TR2406110024114,137,3,27,44,2024-06-11 11:15:00,2024-06-11 11:29:00,2024-06-12 03:07:12,1299.2,1366.3,590.39,8,COMPLETED
24115,TR2406110024115,194,8,40,15,2024-06-11 04:45:00,2024-06-11 06:03:00,2024-06-12 19:47:21,2808.3,2771.0,973.01,29,COMPLETED
24116,TR2406110024116,101,7,23,32,2024-06-11 08:30:00,2024-06-11 08:59:00,2024-06-12 02:26:55,1448.3,1516.1,622.54,22,COMPLETED
24117,TR2406110024117,101,7,1,22,2024-06-11 09:15:00,2024-06-11 09:22:00,2024-06-11 18:27:34,957.8,1021.0,324.03,59,COMPLETED
24118,TR2406110024118,8,10,35,18,2024-06-11 12:30:00,2024-06-11 12:35:00,2024-06-13 00:33:48,2643.9,2767.4,1028.71,35,COMPLETED
24119,TR2406110024119,144,9,2,32,2024-06-11 01:30:00,2024-06-11 01:45:00,2024-06-12 02:16:05,2129.4,2093.3,600.47,17,COMPLETED
24120,TR2406110024120,57,9,22,37,2024-06-11 23:45:00,2024-06-12 00:30:00,2024-06-13 00:43:20,2155.0,2219.8,739.11,32,COMPLETED
24121,TR2406110024121,106,1,17,48,2024-06-11 15:00:00,2024-06-11 15:09:00,2024-06-11 22:50:16,665.6,728.1,220.24,52,COMPLETED
24122,TR2406110024122,48,2,33,2,2024-06-11 00:45:00,2024-06-11 00:57:00,2024-06-12 07:01:04,2227.7,2353.0,743.52,12,COMPLETED
24123,TR2406110024123,283,9,29,20,2024-06-11 23:00:00,2024-06-11 23:12:00,2024-06-12 22:43:17,1823.1,1940.1,660.96,34,COMPLETED
24124,TR2406110024124,22,9,12,32,2024-06-11 19:30:00,2024-06-11 20:10:00,2024-06-12 19:45:45,1592.2,1490.2,527.45,27,COMPLETED
24125,TR2406110024125,64,7,38,15,2024-06-11 10:30:00,2024-06-11 10:46:00,2024-06-12 02:04:23,1619.6,1653.7,756.23,34,COMPLETED
24126,TR2406110024126,301,9,33,9,2024-06-11 12:45:00,2024-06-11 13:01:00,2024-06-12 01:18:06,902.9,963.8,424.3,57,COMPLETED
24127,TR2406110024127,208,1,12,38,2024-06-11 11:15:00,2024-06-11 11:52:00,2024-06-11 21:53:55,722.1,749.9,295.79,5,COMPLETED
24128,TR2406110024128,130,10,38,36,2024-06-11 22:15:00,2024-06-11 22:34:00,2024-06-12 17:26:01,1316.3,1264.2,579.94,12,COMPLETED
24129,TR2406110024129,89,8,42,24,2024-06-11 09:00:00,2024-06-11 09:32:00,2024-06-12 09:44:28,1941.6,2045.9,725.89,55,COMPLETED
24130,TR2406110024130,123,1,48,27,2024-06-11 17:30:00,2024-06-11 18:11:00,2024-06-11 18:22:58,45.0,47.5,19.73,20,COMPLETED
24131,TR2406110024131,15,6,39,24,2024-06-11 02:45:00,2024-06-11 04:09:00,2024-06-11 15:24:29,958.4,1029.7,414.62,24,COMPLETED
24132,TR2406110024132,299,7,42,28,2024-06-11 14:15:00,2024-06-11 15:04:00,2024-06-12 04:03:44,934.9,908.1,449.53,44,COMPLETED
24133,TR2406110024133,260,1,35,23,2024-06-11 07:00:00,2024-06-11 07:30:00,2024-06-11 22:11:36,1260.4,1318.4,523.71,49,COMPLETED
24134,TR2406110024134,264,7,28,34,2024-06-11 23:30:00,2024-06-11 23:58:00,2024-06-12 20:22:51,1566.7,1539.0,497.31,17,COMPLETED
24135,TR2406110024135,149,7,26,50,2024-06-11 06:45:00,2024-06-11 07:05:00,2024-06-12 17:22:59,2857.7,2952.6,951.09,39,COMPLETED
24136,TR2406110024136,307,6,19,47,2024-06-11 22:15:00,2024-06-11 22:38:00,2024-06-12 04:16:20,267.1,287.6,99.47,35,COMPLETED
24137,TR2406110024137,146,4,19,26,2024-06-11 00:00:00,2024-06-11 00:20:00,2024-06-11 15:35:47,1312.3,1359.7,450.81,58,COMPLETED
24138,TR2406110024138,328,4,13,6,2024-06-11 19:45:00,2024-06-11 20:10:00,2024-06-12 15:02:26,1262.4,1248.3,502.59,27,COMPLETED
24139,TR2406110024139,41,7,50,40,2024-06-11 02:30:00,2024-06-11 03:05:00,2024-06-11 21:11:49,1584.7,1594.1,679.45,19,COMPLETED
24140,TR2406110024140,334,1,24,30,2024-06-11 14:45:00,2024-06-11 14:56:00,2024-06-12 16:35:03,1757.2,1817.4,679.94,53,COMPLETED
24141,TR2406110024141,275,5,50,7,2024-06-11 05:30:00,2024-06-11 05:59:00,2024-06-11 11:39:55,641.2,636.3,190.52,32,COMPLETED
24142,TR2406110024142,199,8,34,22,2024-06-11 07:30:00,2024-06-11 08:57:00,2024-06-12 05:21:51,1983.5,2100.9,802.7,3,COMPLETED
24143,TR2406110024143,241,6,6,37,2024-06-11 16:00:00,2024-06-11 16:09:00,2024-06-12 11:12:09,1131.7,1252.2,373.78,55,COMPLETED
24144,TR2406110024144,298,3,35,19,2024-06-11 14:00:00,2024-06-11 14:08:00,2024-06-12 02:13:38,906.9,1001.1,363.36,10,COMPLETED
24145,TR2406110024145,331,4,45,19,2024-06-11 21:30:00,2024-06-11 21:59:00,2024-06-12 09:09:04,867.4,918.2,324.62,39,COMPLETED
24146,TR2406110024146,72,7,34,2,2024-06-11 12:45:00,2024-06-11 13:12:00,2024-06-12 15:15:50,1528.5,1604.5,551.6,9,COMPLETED
24147,TR2406110024147,319,1,23,38,2024-06-11 04:30:00,2024-06-11 06:05:00,2024-06-12 01:29:27,1253.8,1325.5,595.0,42,COMPLETED
24148,TR2406110024148,119,3,2,3,2024-06-11 16:15:00,2024-06-11 16:31:00,2024-06-12 00:18:48,284.4,292.7,108.5,22,COMPLETED
24149,TR2406110024149,298,3,33,38,2024-06-11 16:15:00,2024-06-11 16:20:00,2024-06-12 04:03:38,1228.3,1295.0,514.34,56,COMPLETED
24150,TR2406110024150,218,6,15,14,2024-06-11 00:45:00,2024-06-11 01:04:00,2024-06-11 06:48:43,286.7,300.0,110.1,5,COMPLETED
24151,TR2406110024151,234,10,12,9,2024-06-11 18:00:00,2024-06-11 18:18:00,2024-06-12 00:24:24,278.0,290.4,114.26,46,COMPLETED
24152,TR2406110024152,217,4,28,41,2024-06-11 20:30:00,2024-06-11 20:37:00,2024-06-13 00:32:39,2916.6,2724.6,1057.21,45,COMPLETED
24153,TR2406110024153,254,3,45,22,2024-06-11 04:15:00,2024-06-11 04:46:00,2024-06-11 15:00:43,916.5,946.1,342.95,19,COMPLETED
24154,TR2406110024154,170,9,14,6,2024-06-11 12:15:00,2024-06-11 13:47:00,2024-06-12 08:53:42,2147.1,2185.2,999.75,58,COMPLETED
24155,TR2406110024155,286,4,23,22,2024-06-11 06:45:00,2024-06-11 07:16:00,2024-06-11 07:33:06,44.9,45.5,14.36,57,COMPLETED
24156,TR2406110024156,299,7,41,17,2024-06-11 14:00:00,2024-06-11 14:50:00,2024-06-12 22:36:38,2676.3,2679.4,1026.06,38,COMPLETED
24157,TR2406110024157,275,5,4,22,2024-06-11 02:30:00,2024-06-11 03:05:00,2024-06-12 02:50:12,1962.6,2039.9,875.62,20,COMPLETED
24158,TR2406110024158,120,10,45,48,2024-06-11 08:45:00,2024-06-11 09:31:00,2024-06-12 16:14:10,1990.0,2101.9,681.19,53,COMPLETED
24159,TR2406110024159,147,8,37,16,2024-06-11 19:15:00,2024-06-11 20:55:00,2024-06-12 08:02:37,801.7,822.9,294.18,37,COMPLETED
24160,TR2406110024160,126,7,8,22,2024-06-11 07:30:00,2024-06-11 07:56:00,2024-06-13 06:26:59,2890.3,2999.2,841.4,21,COMPLETED
24161,TR2406110024161,99,1,28,50,2024-06-11 15:15:00,2024-06-11 15:56:00,2024-06-12 11:54:41,1824.4,2003.9,659.44,14,COMPLETED
24162,TR2406110024162,304,3,24,37,2024-06-11 19:15:00,2024-06-11 19:33:00,2024-06-12 21:22:09,1918.6,1762.9,714.44,15,COMPLETED
24163,TR2406110024163,244,5,43,38,2024-06-11 11:45:00,2024-06-11 13:05:00,2024-06-13 15:44:55,2941.5,2997.7,1484.85,16,CANCELLED
24164,TR2406110024164,8,10,4,27,2024-06-11 01:15:00,2024-06-11 01:42:00,2024-06-12 17:29:19,2964.3,3046.7,1320.77,50,COMPLETED
24165,TR2406110024165,247,1,1,16,2024-06-11 13:45:00,2024-06-11 15:06:00,2024-06-13 09:36:16,3050.9,3322.2,1319.43,9,COMPLETED
24166,TR2406110024166,101,7,47,2,2024-06-11 15:00:00,2024-06-11 15:27:00,2024-06-13 06:30:07,2655.4,2737.1,1024.27,54,COMPLETED
24167,TR2406110024167,104,5,23,12,2024-06-11 22:45:00,2024-06-11 23:49:00,2024-06-12 16:26:56,1840.7,1921.2,839.05,30,COMPLETED
24168,TR2406110024168,252,3,17,45,2024-06-11 11:30:00,2024-06-11 12:06:00,2024-06-12 17:11:04,1982.2,1959.5,926.05,10,COMPLETED
24169,TR2406110024169,283,9,16,18,2024-06-11 09:00:00,2024-06-11 09:18:00,2024-06-12 14:37:36,2042.3,2054.2,704.01,50,COMPLETED
24170,TR2406120024170,112,10,37,21,2024-06-12 17:00:00,2024-06-12 17:26:00,2024-06-13 14:16:26,1585.0,1677.5,442.22,8,COMPLETED
24171,TR2406120024171,67,8,49,29,2024-06-12 17:00:00,2024-06-12 17:13:00,2024-06-12 23:21:35,209.8,222.5,68.33,59,COMPLETED
24172,TR2406120024172,247,1,42,15,2024-06-12 18:15:00,2024-06-12 18:45:00,2024-06-14 17:50:03,2647.4,2646.4,1034.31,15,COMPLETED
24173,TR2406120024173,19,4,14,34,2024-06-12 08:00:00,2024-06-12 08:14:00,2024-06-13 00:17:38,1261.2,1260.4,434.98,10,COMPLETED
24174,TR2406120024174,147,8,18,5,2024-06-12 02:15:00,2024-06-12 02:24:00,2024-06-13 03:18:19,2354.3,2281.4,1019.32,55,COMPLETED
24175,TR2406120024175,226,6,26,36,2024-06-12 12:45:00,2024-06-12 12:47:00,2024-06-13 21:51:29,2500.0,2672.2,980.21,14,COMPLETED
24176,TR2406120024176,329,6,32,22,2024-06-12 12:45:00,2024-06-12 13:01:00,2024-06-13 08:58:49,1835.6,1832.9,522.09,14,COMPLETED
24177,TR2406120024177,320,10,34,15,2024-06-12 18:30:00,2024-06-12 18:55:00,2024-06-14 16:11:06,3097.9,3146.7,942.2,39,COMPLETED
24178,TR2406120024178,328,4,40,37,2024-06-12 15:00:00,2024-06-12 15:52:00,2024-06-14 03:41:00,2685.6,2718.2,1149.09,57,COMPLETED
24179,TR2406120024179,22,9,42,12,2024-06-12 00:15:00,2024-06-12 01:06:00,2024-06-13 12:07:18,2663.7,2644.3,1066.51,8,COMPLETED
24180,TR2406120024180,183,8,29,38,2024-06-12 07:45:00,2024-06-12 08:53:00,2024-06-12 19:21:31,870.2,962.2,336.26,8,COMPLETED
24181,TR2406120024181,203,4,17,35,2024-06-12 06:00:00,2024-06-12 06:48:00,2024-06-12 14:07:57,685.2,703.1,248.46,50,COMPLETED
24182,TR2406120024182,68,2,25,16,2024-06-12 17:00:00,2024-06-12 17:48:00,2024-06-13 05:28:08,1017.7,1178.2,381.14,37,COMPLETED
24183,TR2406120024183,83,1,38,22,2024-06-12 18:45:00,2024-06-12 19:09:00,2024-06-14 03:39:28,2315.0,2414.7,874.01,21,COMPLETED
24184,TR2406120024184,77,1,49,34,2024-06-12 15:00:00,2024-06-12 15:26:00,2024-06-13 00:49:34,805.2,855.6,324.08,40,COMPLETED
24185,TR2406120024185,22,9,46,16,2024-06-12 11:00:00,2024-06-12 11:10:00,2024-06-13 07:57:27,1630.6,1815.3,627.85,28,COMPLETED
24186,TR2406120024186,310,10,11,4,2024-06-12 11:45:00,2024-06-12 11:59:00,2024-06-14 05:01:51,2666.1,2684.3,1106.98,48,COMPLETED
24187,TR2406120024187,268,1,16,39,2024-06-12 10:00:00,2024-06-12 10:49:00,2024-06-13 12:45:15,2496.2,2708.6,874.31,58,COMPLETED
24188,TR2406120024188,142,6,17,46,2024-06-12 17:00:00,2024-06-12 17:27:00,2024-06-12 18:36:31,83.7,84.6,26.93,47,COMPLETED
24189,TR2406120024189,26,5,15,6,2024-06-12 16:30:00,2024-06-12 17:29:00,2024-06-13 23:12:48,2155.0,2254.1,719.18,54,COMPLETED
24190,TR2406120024190,167,3,10,41,2024-06-12 00:45:00,2024-06-12 01:34:00,2024-06-12 11:27:00,932.2,907.2,292.59,44,COMPLETED
24191,TR2406120024191,87,1,19,38,2024-06-12 02:00:00,2024-06-12 02:11:00,2024-06-12 14:31:31,1190.8,1182.1,457.65,32,COMPLETED
24192,TR2406120024192,119,3,44,42,2024-06-12 23:00:00,2024-06-12 23:40:00,2024-06-14 08:33:08,2478.9,2425.6,737.56,39,COMPLETED
24193,TR2406120024193,286,4,48,11,2024-06-12 08:30:00,2024-06-12 09:56:00,2024-06-14 03:07:05,3070.5,3045.7,1261.36,47,COMPLETED
24194,TR2406120024194,176,1,18,14,2024-06-12 06:45:00,2024-06-12 07:23:00,2024-06-13 15:11:20,2460.7,2476.1,880.14,53,COMPLETED
24195,TR2406120024195,268,1,19,25,2024-06-12 03:00:00,2024-06-12 03:10:00,2024-06-13 16:53:41,2703.3,2838.0,1042.76,44,COMPLETED
24196,TR2406120024196,201,4,39,28,2024-06-12 15:30:00,2024-06-12 15:56:00,2024-06-13 02:12:24,722.7,790.9,206.18,16,COMPLETED
24197,TR2406120024197,100,7,27,25,2024-06-12 09:30:00,2024-06-12 09:53:00,2024-06-12 09:52:45,20.8,21.0,7.83,59,COMPLETED
24198,TR2406120024198,199,8,22,23,2024-06-12 18:15:00,2024-06-12 18:34:00,2024-06-12 23:39:51,252.1,252.3,119.85,22,COMPLETED
24199,TR2406120024199,314,3,26,27,2024-06-12 12:15:00,2024-06-12 12:25:00,2024-06-12 15:19:38,114.7,119.5,41.01,41,COMPLETED
24200,TR2406120024200,2,5,10,15,2024-06-12 02:00:00,2024-06-12 02:37:00,2024-06-12 03:09:32,61.9,62.0,19.71,3,COMPLETED
24201,TR2406120024201,187,1,14,39,2024-06-12 17:15:00,2024-06-12 17:42:00,2024-06-14 04:46:48,2171.2,2254.2,857.42,43,COMPLETED
24202,TR2406120024202,142,6,16,19,2024-06-12 11:45:00,2024-06-12 12:48:00,2024-06-13 17:22:50,2233.4,2360.2,824.71,31,COMPLETED
24203,TR2406120024203,131,10,41,27,2024-06-12 19:15:00,2024-06-12 20:11:00,2024-06-13 18:03:04,1693.6,1838.2,710.65,54,COMPLETED
24204,TR2406120024204,70,1,3,50,2024-06-12 05:45:00,2024-06-12 06:10:00,2024-06-14 03:02:49,2699.8,2789.0,939.95,21,COMPLETED
24205,TR2406120024205,199,8,34,48,2024-06-12 06:45:00,2024-06-12 06:54:00,2024-06-13 05:56:07,2124.8,2087.7,915.39,29,COMPLETED
24206,TR2406120024206,198,2,16,37,2024-06-12 03:30:00,2024-06-12 04:22:00,2024-06-13 07:43:14,2396.5,2331.8,776.14,10,COMPLETED
24207,TR2406120024207,195,7,50,24,2024-06-12 22:00:00,2024-06-12 22:22:00,2024-06-13 11:26:59,1130.6,1122.8,323.28,25,COMPLETED
24208,TR2406120024208,8,10,36,10,2024-06-12 02:15:00,2024-06-12 03:23:00,2024-06-13 16:12:55,2670.5,2836.7,994.45,25,COMPLETED
24209,TR2406120024209,185,2,43,3,2024-06-12 10:45:00,2024-06-12 11:05:00,2024-06-12 23:13:47,1297.9,1283.3,506.37,8,COMPLETED
24210,TR2406120024210,174,4,18,3,2024-06-12 06:00:00,2024-06-12 06:01:00,2024-06-13 14:49:59,2071.3,2062.0,739.98,9,COMPLETED
24211,TR2406120024211,205,7,10,26,2024-06-12 00:15:00,2024-06-12 00:58:00,2024-06-13 15:45:59,2605.3,2342.0,571.49,46,COMPLETED
24212,TR2406120024212,89,8,40,35,2024-06-12 02:45:00,2024-06-12 03:52:00,2024-06-13 02:28:48,2322.1,2347.3,996.03,28,COMPLETED
24213,TR2406120024213,178,10,46,40,2024-06-12 21:15:00,2024-06-12 21:53:00,2024-06-13 23:19:37,1646.7,1647.7,578.85,16,COMPLETED
24214,TR2406120024214,245,9,48,42,2024-06-12 10:15:00,2024-06-12 10:46:00,2024-06-13 08:24:31,1896.4,2047.9,618.09,14,COMPLETED
24215,TR2406120024215,248,2,25,24,2024-06-12 13:15:00,2024-06-12 13:48:00,2024-06-12 18:38:01,295.6,292.8,125.53,35,COMPLETED
24216,TR2406120024216,262,10,44,16,2024-06-12 21:30:00,2024-06-12 22:09:00,2024-06-13 03:29:44,281.9,278.4,101.83,28,COMPLETED
24217,TR2406120024217,72,7,4,5,2024-06-12 10:45:00,2024-06-12 10:54:00,2024-06-12 13:11:30,88.2,91.6,27.86,4,COMPLETED
24218,TR2406120024218,292,2,32,11,2024-06-12 10:45:00,2024-06-12 12:01:00,2024-06-14 03:04:38,2549.6,2552.9,1096.24,53,COMPLETED
24219,TR2406120024219,142,6,49,10,2024-06-12 09:00:00,2024-06-12 09:57:00,2024-06-13 07:34:26,1499.9,1609.0,498.0,44,COMPLETED
24220,TR2406120024220,181,6,8,11,2024-06-12 08:30:00,2024-06-12 08:51:00,2024-06-12 21:46:57,935.4,990.4,366.22,34,COMPLETED
24221,TR2406120024221,195,7,30,7,2024-06-12 10:15:00,2024-06-12 10:42:00,2024-06-13 13:44:17,2005.6,2193.7,813.5,57,COMPLETED
24222,TR2406120024222,78,6,47,16,2024-06-12 02:45:00,2024-06-12 02:58:00,2024-06-12 20:17:39,1223.4,1293.3,502.27,51,COMPLETED
24223,TR2406120024223,100,7,22,46,2024-06-12 20:30:00,2024-06-12 21:01:00,2024-06-13 01:53:55,301.1,304.6,153.55,53,COMPLETED
24224,TR2406120024224,1,2,28,26,2024-06-12 01:45:00,2024-06-12 02:08:00,2024-06-12 06:50:05,218.7,227.2,104.64,2,COMPLETED
24225,TR2406120024225,119,3,10,37,2024-06-12 22:15:00,2024-06-12 23:00:00,2024-06-14 04:24:28,1600.3,1688.4,603.76,59,COMPLETED
24226,TR2406120024226,39,7,18,39,2024-06-12 09:45:00,2024-06-12 10:00:00,2024-06-13 12:26:21,1895.3,1887.9,696.32,33,COMPLETED
24227,TR2406120024227,78,6,44,22,2024-06-12 11:30:00,2024-06-12 12:23:00,2024-06-13 13:41:16,1873.5,1803.8,620.01,30,COMPLETED
24228,TR2406120024228,310,10,42,19,2024-06-12 07:15:00,2024-06-12 07:39:00,2024-06-13 03:28:20,1356.1,1405.3,498.32,19,COMPLETED
24229,TR2406120024229,152,4,48,17,2024-06-12 12:00:00,2024-06-12 12:17:00,2024-06-13 04:55:59,1221.1,1207.9,465.55,59,COMPLETED
24230,TR2406120024230,294,9,29,32,2024-06-12 03:00:00,2024-06-12 03:30:00,2024-06-12 08:51:59,217.1,233.4,116.46,14,COMPLETED
24231,TR2406120024231,2,5,4,1,2024-06-12 21:45:00,2024-06-12 22:11:00,2024-06-13 03:18:02,217.5,221.8,99.92,46,COMPLETED
24232,TR2406130024232,89,8,27,29,2024-06-13 10:45:00,2024-06-13 11:14:00,2024-06-14 21:52:42,2491.7,2413.6,984.92,43,COMPLETED
24233,TR2406130024233,238,5,38,50,2024-06-13 04:00:00,2024-06-13 05:18:00,2024-06-14 01:27:45,2232.1,2202.7,737.75,52,COMPLETED
24234,TR2406130024234,247,1,46,12,2024-06-13 16:15:00,2024-06-13 17:05:00,2024-06-14 09:34:09,1801.2,1783.3,696.3,58,COMPLETED
24235,TR2406130024235,269,9,29,32,2024-06-13 08:30:00,2024-06-13 08:58:00,2024-06-13 13:07:04,190.0,201.2,62.09,59,COMPLETED
24236,TR2406130024236,297,9,37,29,2024-06-13 17:00:00,2024-06-13 17:11:00,2024-06-14 07:29:51,1155.3,1170.3,385.08,20,COMPLETED
24237,TR2406130024237,9,3,29,44,2024-06-13 01:45:00,2024-06-13 02:06:00,2024-06-13 23:27:45,1891.7,1941.8,670.94,27,COMPLETED
24238,TR2406130024238,272,2,42,19,2024-06-13 16:30:00,2024-06-13 17:26:00,2024-06-14 16:21:18,2059.2,2229.1,658.69,38,COMPLETED
24239,TR2406130024239,89,8,1,8,2024-06-13 08:45:00,2024-06-13 10:32:00,2024-06-13 12:02:08,184.0,191.1,60.81,49,COMPLETED
24240,TR2406130024240,76,1,49,38,2024-06-13 14:30:00,2024-06-13 15:07:00,2024-06-14 23:04:15,2736.0,3112.4,1119.5,35,COMPLETED
24241,TR2406130024241,55,1,31,12,2024-06-13 00:30:00,2024-06-13 01:40:00,2024-06-14 05:58:57,1902.0,2166.5,526.69,11,COMPLETED
24242,TR2406130024242,141,10,21,16,2024-06-13 14:45:00,2024-06-13 15:05:00,2024-06-14 10:03:11,1564.2,1693.1,554.24,7,COMPLETED
24243,TR2406130024243,119,3,47,15,2024-06-13 21:30:00,2024-06-13 21:49:00,2024-06-15 08:35:15,2950.7,2822.4,972.7,3,COMPLETED
24244,TR2406130024244,282,2,42,37,2024-06-13 02:30:00,2024-06-13 03:49:00,2024-06-14 12:03:14,2035.9,2173.6,753.6,30,COMPLETED
24245,TR2406130024245,36,1,24,3,2024-06-13 22:15:00,2024-06-13 22:28:00,2024-06-14 19:34:59,1913.6,1924.6,947.64,6,COMPLETED
24246,TR2406130024246,329,6,21,13,2024-06-13 19:00:00,2024-06-13 19:31:00,2024-06-14 07:48:29,949.8,1017.0,304.55,21,COMPLETED
24247,TR2406130024247,312,8,48,14,2024-06-13 03:30:00,2024-06-13 03:52:00,2024-06-14 07:25:29,2097.8,2285.1,659.36,32,COMPLETED
24248,TR2406130024248,197,6,28,26,2024-06-13 08:45:00,2024-06-13 09:05:00,2024-06-13 11:11:24,113.4,116.4,45.7,19,COMPLETED
24249,TR2406130024249,231,2,50,14,2024-06-13 17:15:00,2024-06-13 18:04:00,2024-06-14 08:20:54,1119.9,1135.1,452.33,34,COMPLETED
24250,TR2406130024250,120,10,6,16,2024-06-13 15:30:00,2024-06-13 15:54:00,2024-06-14 09:59:29,1668.5,1611.1,587.23,47,COMPLETED
24251,TR2406130024251,299,7,49,20,2024-06-13 15:00:00,2024-06-13 15:42:00,2024-06-14 14:50:52,1617.2,1633.7,715.91,10,COMPLETED
24252,TR2406130024252,216,5,21,18,2024-06-13 00:00:00,2024-06-13 01:06:00,2024-06-13 04:09:45,174.1,189.9,70.82,22,COMPLETED
24253,TR2406130024253,39,7,1,24,2024-06-13 14:00:00,2024-06-13 14:21:00,2024-06-15 04:42:01,2981.1,3105.6,1025.72,4,COMPLETED
24254,TR2406130024254,243,9,16,17,2024-06-13 03:00:00,2024-06-13 03:06:00,2024-06-14 21:43:40,2883.2,3178.9,1100.44,28,COMPLETED
24255,TR2406130024255,72,7,16,44,2024-06-13 01:15:00,2024-06-13 01:38:00,2024-06-13 09:24:00,297.2,313.5,120.26,11,COMPLETED
24256,TR2406130024256,246,2,16,18,2024-06-13 18:15:00,2024-06-13 18:48:00,2024-06-15 10:48:31,2827.6,2787.5,1163.85,22,COMPLETED
24257,TR2406130024257,12,1,8,6,2024-06-13 14:45:00,2024-06-13 15:29:00,2024-06-13 17:45:37,138.6,130.7,55.04,25,COMPLETED
24258,TR2406130024258,311,10,49,1,2024-06-13 06:30:00,2024-06-13 07:07:00,2024-06-14 01:43:08,1524.4,1594.6,517.73,55,COMPLETED
24259,TR2406130024259,105,6,27,24,2024-06-13 13:15:00,2024-06-13 13:28:00,2024-06-13 14:21:56,38.8,39.5,13.58,55,COMPLETED
24260,TR2406130024260,225,1,7,36,2024-06-13 13:15:00,2024-06-13 13:31:00,2024-06-13 22:47:40,737.4,695.8,359.17,3,COMPLETED
24261,TR2406130024261,244,5,46,12,2024-06-13 12:15:00,2024-06-13 12:32:00,2024-06-14 03:10:31,882.7,924.9,322.21,11,COMPLETED
24262,TR2406130024262,203,4,15,24,2024-06-13 22:45:00,2024-06-13 22:55:00,2024-06-15 17:11:33,2774.5,2772.4,825.54,11,COMPLETED
24263,TR2406130024263,160,1,30,11,2024-06-13 08:30:00,2024-06-13 08:58:00,2024-06-14 15:20:37,2377.4,2422.5,1070.7,11,COMPLETED
24264,TR2406130024264,300,9,12,4,2024-06-13 23:15:00,2024-06-14 00:11:00,2024-06-14 12:42:06,1041.4,1049.6,309.96,43,COMPLETED
24265,TR2406130024265,112,10,49,13,2024-06-13 15:15:00,2024-06-13 17:07:00,2024-06-14 18:49:33,2243.9,2252.5,583.75,50,COMPLETED
24266,TR2406130024266,275,5,42,6,2024-06-13 08:30:00,2024-06-13 09:04:00,2024-06-13 14:45:43,275.5,289.5,113.39,36,COMPLETED
24267,TR2406130024267,308,3,15,1,2024-06-13 22:30:00,2024-06-13 23:15:00,2024-06-15 03:44:18,1769.4,1898.8,594.14,7,CANCELLED
24268,TR2406130024268,5,2,7,4,2024-06-13 01:45:00,2024-06-13 01:55:00,2024-06-13 05:30:41,161.5,158.6,74.07,56,COMPLETED
24269,TR2406130024269,127,2,8,47,2024-06-13 20:15:00,2024-06-13 20:40:00,2024-06-14 05:02:01,613.7,630.6,263.02,5,COMPLETED
24270,TR2406130024270,289,4,15,6,2024-06-13 19:45:00,2024-06-13 21:10:00,2024-06-15 00:03:14,1891.5,1900.3,495.22,33,COMPLETED
24271,TR2406130024271,181,6,43,46,2024-06-13 16:00:00,2024-06-13 16:53:00,2024-06-14 05:25:58,985.6,1116.7,341.82,51,COMPLETED
24272,TR2406130024272,312,8,3,12,2024-06-13 14:15:00,2024-06-13 15:24:00,2024-06-15 10:53:17,2809.8,2772.5,757.02,19,COMPLETED
24273,TR2406130024273,281,3,4,10,2024-06-13 12:15:00,2024-06-13 12:33:00,2024-06-15 06:12:21,2670.4,2696.5,1156.56,31,COMPLETED
24274,TR2406130024274,241,6,47,11,2024-06-13 10:30:00,2024-06-13 10:46:00,2024-06-13 20:26:44,795.8,884.0,337.2,46,COMPLETED
24275,TR2406130024275,302,9,27,24,2024-06-13 15:15:00,2024-06-13 16:04:00,2024-06-13 18:10:07,124.5,120.2,39.68,30,COMPLETED
24276,TR2406130024276,280,2,6,18,2024-06-13 10:30:00,2024-06-13 11:07:00,2024-06-14 14:16:42,2046.9,2175.6,844.07,33,COMPLETED
24277,TR2406130024277,233,8,49,11,2024-06-13 00:00:00,2024-06-13 00:12:00,2024-06-14 11:04:16,2696.7,2992.8,765.53,53,COMPLETED
24278,TR2406130024278,300,9,44,42,2024-06-13 03:45:00,2024-06-13 04:30:00,2024-06-13 16:58:02,755.5,780.3,225.83,16,COMPLETED
24279,TR2406130024279,67,8,2,38,2024-06-13 07:30:00,2024-06-13 08:07:00,2024-06-14 13:31:41,1756.2,1731.6,557.69,35,COMPLETED
24280,TR2406130024280,209,8,39,11,2024-06-13 10:15:00,2024-06-13 10:23:00,2024-06-14 00:11:17,812.0,866.7,229.35,4,COMPLETED
