consignment_item_id,consignment_id,product_id,quantity,item_weight_kg,item_cubic_m,dangerous_goods_class
320085,92108,120,1,29.78,0.1134,
320086,92108,12,24,161.28,0.5664,
320087,92108,526,12,160.2,0.8328,
320088,92108,643,2,15.42,0.0718,
320089,92108,243,2,5.68,0.0244,
320090,92108,21,1,4.78,0.016,
320091,92108,45,6,69.3,0.3432,Class 9 Misc
320092,92108,489,1,16.94,0.0564,
320093,92108,473,4,65.12,0.2396,
320094,92108,632,4,68.92,0.3228,
320095,92108,368,1,9.26,0.0337,
320096,92108,131,4,51.88,0.1896,
320097,92108,709,12,168.6,0.5388,
320098,92108,467,1,20.99,0.0805,Class 3 Flammable
320099,92108,10,12,362.88,1.7916,
320100,92109,78,6,119.46,0.3798,Class 8 Corrosive
320101,92110,145,4,52.4,0.2668,
320102,92110,84,12,235.08,1.0992,
320103,92110,279,2,25.2,0.139,
320104,92111,423,24,354.24,1.3104,
320105,92112,187,2,25.88,0.0922,
320106,92112,714,1,14.23,0.0779,
320107,92113,157,12,94.2,0.3528,
320108,92113,260,4,36.4,0.2016,
320109,92113,213,1,11.84,0.0375,
320110,92113,743,1,45.27,0.2003,
320111,92113,359,1,15.97,0.0522,
320112,92113,606,6,43.44,0.2412,
320113,92114,498,1,8.85,0.0287,
320114,92114,270,6,36.18,0.1794,
320115,92114,701,2,57.86,0.1866,
320116,92115,68,4,25.16,0.1192,
320117,92115,215,1,23.15,0.0864,
320118,92115,636,2,54.24,0.1746,Class 9 Misc
320119,92115,502,2,19.38,0.0644,
320120,92116,325,1,18.77,0.0977,Class 3 Flammable
320121,92117,529,1,14.19,0.0774,
320122,92117,73,1,9.29,0.0483,
320123,92117,116,1,7.52,0.0379,
320124,92117,421,2,12.96,0.0712,
320125,92117,199,1,7.41,0.0279,
320126,92117,335,6,17.16,0.0606,
320127,92118,391,6,91.74,0.4758,
320128,92118,405,1,13.79,0.0656,
320129,92118,554,2,17.3,0.063,
320130,92118,446,4,39.96,0.1316,
320131,92118,316,2,9.1,0.0306,
320132,92118,667,1,13.01,0.0547,
320133,92119,239,1,17.26,0.0695,Class 3 Flammable
320134,92119,380,4,71.36,0.244,Class 8 Corrosive
320135,92119,433,1,3.63,0.0195,
320136,92119,529,2,28.38,0.1548,
320137,92120,724,1,4.68,0.0148,
320138,92121,481,1,7.9,0.0331,Class 9 Misc
320139,92121,480,4,38.16,0.1268,
320140,92122,171,6,39.66,0.1248,
320141,92123,347,4,110.64,0.3904,
320142,92124,107,6,42.12,0.222,
320143,92124,762,4,39.32,0.1676,
320144,92125,687,1,34.55,0.1323,
320145,92125,572,1,6.63,0.0245,Class 3 Flammable
320146,92125,60,6,31.02,0.1056,
320147,92125,102,1,2.75,0.0134,
320148,92125,568,24,570.48,2.0712,
320149,92125,246,12,189.12,0.6972,
320150,92126,328,24,413.04,2.1096,
320151,92126,534,6,15.24,0.0492,
320152,92126,65,2,33.88,0.1194,Class 8 Corrosive
320153,92126,496,1,3.6,0.0183,
320154,92126,345,4,34.92,0.1556,
320155,92126,125,12,210.48,1.002,
320156,92126,752,1,14.17,0.056,Class 3 Flammable
320157,92126,373,2,44.36,0.188,
320158,92126,425,1,17.47,0.0808,
320159,92126,505,6,72.24,0.2388,Class 9 Misc
320160,92127,315,4,27.48,0.136,
320161,92127,135,6,38.52,0.1398,
320162,92128,752,2,28.34,0.112,Class 3 Flammable
320163,92129,412,1,9.9,0.0411,Class 3 Flammable
320164,92129,364,2,31.66,0.0994,
320165,92129,775,1,26.08,0.0889,
320166,92130,412,1,9.9,0.0411,Class 3 Flammable
320167,92131,780,2,17.0,0.0802,
320168,92132,294,4,16.72,0.054,
320169,92132,218,4,51.8,0.2136,
320170,92133,155,2,40.58,0.1362,
320171,92134,292,1,15.48,0.0698,
320172,92134,545,4,97.72,0.472,Class 3 Flammable
320173,92135,265,4,15.8,0.0732,Class 3 Flammable
320174,92135,774,2,8.9,0.042,Class 3 Flammable
320175,92135,714,6,85.38,0.4674,
320176,92136,179,2,20.04,0.0704,
320177,92136,561,12,185.52,0.9636,
320178,92137,722,12,208.92,0.9924,
320179,92137,452,4,34.52,0.1564,
320180,92138,551,2,48.78,0.1686,
320181,92138,717,1,10.19,0.0358,
320182,92138,337,4,173.12,0.8348,
320183,92138,258,2,43.32,0.1838,
320184,92138,189,2,25.2,0.1146,
320185,92138,637,1,7.37,0.0328,
320186,92139,317,1,5.91,0.0229,
320187,92139,610,2,7.74,0.0412,
320188,92139,700,1,36.96,0.167,
320189,92139,540,4,46.84,0.1928,
320190,92139,552,12,83.88,0.2796,
320191,92139,443,1,12.38,0.0558,
320192,92139,200,2,4.9,0.018,
320193,92139,477,2,3.82,0.0136,
320194,92139,659,6,67.74,0.2742,
320195,92139,698,1,14.56,0.0716,Class 3 Flammable
320196,92140,453,1,18.64,0.0673,
320197,92140,196,12,281.64,1.242,
320198,92140,89,1,9.54,0.0412,
320199,92141,62,1,11.51,0.0573,
320200,92141,56,4,28.56,0.1304,
320201,92141,573,1,9.93,0.0313,
320202,92141,100,1,15.62,0.0803,
320203,92141,546,2,30.8,0.0976,
320204,92141,157,4,31.4,0.1176,
320205,92142,50,2,5.62,0.0282,
320206,92143,241,4,31.04,0.1228,
320207,92144,310,12,186.84,0.882,
320208,92144,499,6,147.0,0.7074,
320209,92145,570,2,10.14,0.0552,
320210,92145,110,2,45.1,0.1598,
320211,92145,581,4,86.36,0.3968,
320212,92145,91,6,36.48,0.117,
320213,92146,675,4,44.36,0.1604,
320214,92146,614,4,69.44,0.2484,
320215,92147,346,12,146.04,0.5592,
320216,92148,80,6,126.12,0.4266,
320217,92148,754,6,72.6,0.309,
320218,92148,521,1,4.16,0.0191,
320219,92149,91,4,24.32,0.078,
320220,92150,503,12,374.64,1.5576,
320221,92151,182,12,54.84,0.1776,
320222,92152,718,2,4.24,0.0164,
320223,92152,581,1,21.59,0.0992,
320224,92152,75,12,168.12,0.9,
320225,92152,105,2,37.62,0.1832,
320226,92152,763,1,14.66,0.0541,
320227,92152,331,4,29.4,0.1024,
320228,92152,624,4,54.84,0.244,
320229,92152,726,1,4.57,0.0176,
320230,92152,492,1,7.3,0.0361,
320231,92152,682,6,280.38,0.9222,
320232,92152,598,6,54.48,0.1776,Class 3 Flammable
320233,92152,121,1,8.6,0.0305,
320234,92152,189,1,12.6,0.0573,
320235,92152,187,1,12.94,0.0461,
320236,92152,342,12,167.88,0.5496,
320237,92152,530,2,12.44,0.0492,
320238,92152,141,6,51.12,0.2688,
320239,92152,59,2,48.04,0.1694,
320240,92152,268,1,14.78,0.0593,
320241,92152,241,2,15.52,0.0614,
320242,92153,586,6,71.58,0.3516,
320243,92153,635,4,36.4,0.1344,
320244,92153,254,2,58.04,0.2048,Class 3 Flammable
320245,92153,109,1,6.82,0.0235,
320246,92153,149,4,35.76,0.14,
320247,92153,157,12,94.2,0.3528,
320248,92153,332,6,125.34,0.5622,
320249,92153,71,4,65.36,0.2276,
320250,92153,637,2,14.74,0.0656,
320251,92153,175,2,24.68,0.0866,
320252,92153,545,12,293.16,1.416,Class 3 Flammable
320253,92153,272,4,6.64,0.0264,
320254,92153,726,4,18.28,0.0704,
320255,92153,298,12,234.72,0.8316,
320256,92153,759,6,31.02,0.1146,
320257,92153,645,1,16.8,0.0928,
320258,92153,374,1,10.1,0.051,
320259,92153,461,1,12.54,0.058,
320260,92153,670,4,29.32,0.1032,Class 8 Corrosive
320261,92153,482,1,4.73,0.0216,
320262,92154,60,6,31.02,0.1056,
320263,92154,481,1,7.9,0.0331,Class 9 Misc
320264,92154,547,2,30.36,0.1068,
320265,92154,676,2,16.4,0.0572,
320266,92154,27,2,21.4,0.0744,
320267,92154,157,6,47.1,0.1764,
320268,92155,719,4,97.6,0.4504,
320269,92156,45,1,11.55,0.0572,Class 9 Misc
320270,92157,686,12,182.28,0.6156,Class 9 Misc
320271,92157,456,4,21.84,0.0964,
320272,92158,771,1,16.35,0.0712,
320273,92159,395,1,15.06,0.0688,Class 3 Flammable
320274,92159,539,1,14.54,0.0487,
320275,92159,38,2,17.84,0.0582,
320276,92159,533,6,101.16,0.4242,
320277,92159,411,12,434.4,2.2032,
320278,92159,31,4,69.56,0.222,
320279,92159,526,2,26.7,0.1388,
320280,92159,708,6,201.84,0.8928,
320281,92159,689,1,4.09,0.0129,
320282,92159,463,12,107.76,0.4104,
320283,92159,266,1,3.18,0.0103,
320284,92159,440,1,19.4,0.0722,
320285,92159,546,6,92.4,0.2928,
320286,92159,644,4,59.12,0.2596,
320287,92159,465,12,298.08,0.9804,
320288,92159,481,1,7.9,0.0331,Class 9 Misc
320289,92159,133,1,3.47,0.0135,
320290,92159,715,2,3.98,0.021,
320291,92159,394,4,69.96,0.2832,
320292,92159,694,1,9.87,0.0399,
320293,92160,276,12,227.64,0.804,
320294,92160,448,2,12.22,0.0414,
320295,92161,521,1,4.16,0.0191,
320296,92161,450,24,152.64,0.8088,
320297,92162,510,2,32.02,0.1148,
320298,92162,189,1,12.6,0.0573,
320299,92163,155,1,20.29,0.0681,
320300,92163,20,1,16.0,0.0586,
320301,92164,659,1,11.29,0.0457,
320302,92164,757,4,71.44,0.2872,
320303,92164,484,1,8.53,0.0391,Class 8 Corrosive
320304,92164,132,1,15.57,0.055,Class 3 Flammable
320305,92164,145,2,26.2,0.1334,
320306,92164,586,1,11.93,0.0586,
320307,92165,132,1,15.57,0.055,Class 3 Flammable
320308,92165,485,1,6.21,0.0318,Class 9 Misc
320309,92166,586,1,11.93,0.0586,
320310,92166,648,4,42.52,0.18,
320311,92166,738,4,50.56,0.1808,Class 8 Corrosive
320312,92167,223,4,61.4,0.2372,
320313,92168,671,6,113.64,0.5904,
320314,92168,284,6,108.6,0.4698,
320315,92168,340,1,5.92,0.0313,
320316,92168,673,1,11.64,0.0495,
320317,92169,615,6,77.88,0.3714,
320318,92169,67,1,6.35,0.0275,
320319,92169,119,6,241.2,1.041,
320320,92169,353,2,46.44,0.1492,
320321,92169,548,4,34.08,0.1444,
320322,92169,396,12,48.96,0.2472,
320323,92169,774,2,8.9,0.042,Class 3 Flammable
320324,92169,450,1,6.36,0.0337,
320325,92169,337,2,86.56,0.4174,
320326,92169,183,2,10.9,0.042,
320327,92169,318,2,27.86,0.1368,Class 9 Misc
320328,92169,241,6,46.56,0.1842,
320329,92169,1,6,51.66,0.198,Class 9 Misc
320330,92169,351,12,279.0,0.9744,
320331,92169,196,4,93.88,0.414,
320332,92169,294,6,25.08,0.081,
320333,92169,372,4,28.24,0.1028,
320334,92169,336,4,105.6,0.5624,
320335,92169,719,4,97.6,0.4504,
320336,92169,123,1,16.73,0.0908,
320337,92170,17,1,5.24,0.0175,Class 8 Corrosive
320338,92170,488,6,90.18,0.2964,
320339,92170,655,6,12.0,0.0378,Class 8 Corrosive
320340,92171,614,2,34.72,0.1242,
320341,92171,74,6,259.92,0.813,
320342,92171,508,1,22.56,0.0944,Class 8 Corrosive
320343,92171,184,1,7.63,0.0312,Class 3 Flammable
320344,92171,491,12,94.2,0.4272,
320345,92171,264,1,12.92,0.0622,
320346,92172,414,6,91.38,0.36,
320347,92172,267,2,8.24,0.033,
320348,92172,487,6,197.82,1.05,
320349,92173,394,1,17.49,0.0708,
320350,92173,119,1,40.2,0.1735,
320351,92173,344,1,12.83,0.0609,Class 8 Corrosive
320352,92173,449,1,20.38,0.0797,Class 8 Corrosive
320353,92174,767,12,146.76,0.618,
320354,92175,535,4,61.68,0.234,
320355,92175,118,2,22.4,0.074,
320356,92176,421,6,38.88,0.2136,
320357,92177,219,1,10.19,0.0438,
320358,92177,401,1,34.08,0.1686,
320359,92177,589,4,100.72,0.3656,
320360,92178,370,2,12.7,0.0588,Class 8 Corrosive
320361,92178,188,2,16.68,0.0622,
320362,92179,208,2,43.06,0.1584,
320363,92179,398,1,26.45,0.1428,Class 9 Misc
320364,92180,619,1,31.93,0.115,
320365,92180,313,12,267.0,1.0884,
320366,92180,539,1,14.54,0.0487,
320367,92180,473,4,65.12,0.2396,
320368,92181,204,4,25.68,0.1036,
320369,92182,700,6,221.76,1.002,
320370,92182,263,6,87.0,0.4068,
320371,92183,383,2,38.38,0.12,Class 3 Flammable
320372,92183,389,1,28.52,0.102,
320373,92183,720,4,24.16,0.09,
320374,92184,634,24,479.28,2.5392,
320375,92184,153,4,55.52,0.1904,
320376,92184,241,24,186.24,0.7368,
320377,92184,599,1,6.32,0.0288,
320378,92185,671,4,75.76,0.3936,
320379,92186,125,1,17.54,0.0835,
320380,92186,528,4,33.92,0.136,
320381,92186,310,12,186.84,0.882,
320382,92186,213,2,23.68,0.075,
320383,92186,179,2,20.04,0.0704,
320384,92186,762,1,9.83,0.0419,
320385,92187,175,2,24.68,0.0866,
320386,92187,578,12,66.24,0.2796,
320387,92187,286,6,75.78,0.3492,
320388,92188,273,1,14.14,0.0598,Class 3 Flammable
320389,92188,664,6,78.54,0.4296,
320390,92188,558,2,15.64,0.086,
320391,92188,119,2,80.4,0.347,
320392,92189,213,1,11.84,0.0375,
320393,92189,67,12,76.2,0.33,
320394,92190,223,12,184.2,0.7116,
320395,92191,513,1,3.07,0.0116,
320396,92191,145,1,13.1,0.0667,
320397,92192,27,4,42.8,0.1488,
320398,92193,362,24,849.84,2.9736,
320399,92194,454,24,248.16,1.0896,
320400,92194,47,2,30.36,0.1204,
320401,92194,480,2,19.08,0.0634,
320402,92194,657,4,55.56,0.2664,
320403,92195,582,4,19.16,0.0716,
320404,92196,94,2,27.62,0.1092,
320405,92197,3,1,12.53,0.0468,
320406,92197,464,2,3.26,0.016,Class 9 Misc
320407,92197,102,1,2.75,0.0134,
320408,92197,421,2,12.96,0.0712,
320409,92197,709,2,28.1,0.0898,
320410,92197,149,2,17.88,0.07,
320411,92197,566,4,18.84,0.078,
320412,92197,44,1,7.27,0.0274,
320413,92197,524,12,76.08,0.402,
320414,92197,391,2,30.58,0.1586,
320415,92198,722,1,17.41,0.0827,
320416,92198,391,12,183.48,0.9516,
320417,92198,30,1,4.09,0.0139,Class 8 Corrosive
320418,92198,231,4,76.04,0.3284,
320419,92198,268,4,59.12,0.2372,
320420,92198,576,12,21.0,0.0924,
320421,92198,295,2,37.52,0.189,
320422,92198,772,12,337.8,1.1136,
320423,92198,714,4,56.92,0.3116,
320424,92198,525,2,63.48,0.3002,
320425,92199,278,4,10.96,0.0424,
320426,92199,97,4,32.56,0.1512,Class 8 Corrosive
320427,92199,165,1,20.64,0.0676,
320428,92199,411,24,868.8,4.4064,
320429,92200,441,1,2.49,0.0116,
320430,92201,335,1,2.86,0.0101,
320431,92202,55,6,40.14,0.2076,
320432,92203,91,4,24.32,0.078,
320433,92204,475,1,7.9,0.0293,
320434,92205,400,1,11.49,0.0522,
320435,92205,676,4,32.8,0.1144,
320436,92205,173,4,41.44,0.2116,
320437,92205,461,12,150.48,0.696,
320438,92206,620,1,12.79,0.0412,
320439,92206,427,1,10.25,0.0417,
320440,92206,588,2,11.46,0.059,
320441,92207,649,2,6.4,0.0344,Class 8 Corrosive
320442,92207,610,1,3.87,0.0206,
320443,92208,540,1,11.71,0.0482,
320444,92208,329,1,9.33,0.0325,
320445,92208,480,1,9.54,0.0317,
320446,92208,247,2,57.56,0.2522,
320447,92208,10,2,60.48,0.2986,
320448,92208,676,24,196.8,0.6864,
320449,92208,715,1,1.99,0.0105,
320450,92208,355,1,11.93,0.0467,
320451,92208,487,6,197.82,1.05,
320452,92208,512,1,10.49,0.0383,
320453,92209,427,1,10.25,0.0417,
320454,92209,706,2,19.54,0.0808,
320455,92210,103,2,36.4,0.1416,
320456,92210,764,6,83.04,0.2604,
320457,92210,66,6,115.08,0.4554,
320458,92211,65,6,101.64,0.3582,Class 8 Corrosive
320459,92211,296,1,19.47,0.0693,
320460,92211,451,2,45.04,0.2192,
320461,92211,563,24,971.52,4.0584,Class 8 Corrosive
320462,92212,204,4,25.68,0.1036,
320463,92212,412,4,39.6,0.1644,Class 3 Flammable
320464,92212,354,2,66.08,0.2258,
320465,92213,263,1,14.5,0.0678,
320466,92213,79,2,22.56,0.1156,
320467,92214,204,4,25.68,0.1036,
320468,92214,643,2,15.42,0.0718,
320469,92215,678,2,35.82,0.1938,
320470,92215,596,4,31.68,0.1336,
320471,92215,660,1,10.83,0.0372,
320472,92215,599,24,151.68,0.6912,
320473,92215,629,1,6.56,0.0248,
320474,92215,40,1,11.07,0.0377,
320475,92215,280,12,189.48,0.8832,
320476,92215,61,1,9.51,0.048,
320477,92215,359,1,15.97,0.0522,
320478,92215,19,12,78.48,0.3252,
320479,92216,151,4,38.76,0.1316,
320480,92217,383,2,38.38,0.12,Class 3 Flammable
320481,92218,197,6,217.14,0.765,
320482,92218,277,2,29.1,0.1422,Class 8 Corrosive
320483,92218,35,4,66.0,0.2736,Class 9 Misc
320484,92219,651,12,112.68,0.5172,
320485,92219,198,1,3.04,0.0111,
320486,92219,139,12,175.32,0.6084,Class 8 Corrosive
320487,92219,4,1,5.63,0.0227,
320488,92219,82,1,6.12,0.0307,
320489,92219,18,4,33.16,0.1248,Class 8 Corrosive
320490,92219,653,1,8.65,0.038,Class 3 Flammable
320491,92219,380,24,428.16,1.464,Class 8 Corrosive
320492,92219,734,12,226.68,0.9984,Class 3 Flammable
320493,92219,714,4,56.92,0.3116,
320494,92220,635,1,9.1,0.0336,
320495,92220,209,4,48.56,0.2096,
320496,92220,307,4,7.52,0.024,
320497,92220,393,4,61.12,0.3288,
320498,92220,98,1,24.09,0.1181,
320499,92220,323,12,204.24,1.0092,
320500,92221,357,4,17.32,0.0732,
320501,92222,574,6,10.5,0.0366,
320502,92222,127,6,16.68,0.0846,
320503,92223,584,4,10.36,0.0392,
320504,92224,719,1,24.4,0.1126,
320505,92224,57,12,425.4,2.1696,
320506,92224,242,1,13.3,0.0621,
320507,92225,700,1,36.96,0.167,
320508,92225,764,6,83.04,0.2604,
320509,92225,745,24,152.4,0.6552,
320510,92226,538,2,37.72,0.1426,
320511,92226,494,2,8.8,0.0366,
320512,92226,677,1,7.84,0.0338,Class 3 Flammable
320513,92226,384,1,11.21,0.0397,Class 8 Corrosive
320514,92226,58,4,29.96,0.1628,
320515,92226,464,6,9.78,0.048,Class 9 Misc
320516,92227,454,6,62.04,0.2724,
320517,92227,699,1,7.9,0.0429,
320518,92228,370,2,12.7,0.0588,Class 8 Corrosive
320519,92228,728,24,274.32,1.1184,
320520,92228,434,6,86.16,0.297,Class 3 Flammable
320521,92229,37,24,673.44,3.0912,
320522,92230,530,2,12.44,0.0492,
320523,92230,457,6,150.3,0.585,
320524,92230,182,6,27.42,0.0888,
320525,92230,241,1,7.76,0.0307,
320526,92230,169,1,15.08,0.0609,
320527,92230,353,1,23.22,0.0746,
320528,92231,313,1,22.25,0.0907,
320529,92231,131,6,77.82,0.2844,
320530,92232,250,12,41.28,0.186,
320531,92232,92,12,197.16,0.9876,
320532,92232,696,6,42.84,0.1734,
320533,92232,362,1,35.41,0.1239,
320534,92232,216,1,19.81,0.1001,
320535,92232,63,2,10.84,0.0424,
320536,92233,217,1,11.81,0.0384,
320537,92233,416,1,17.63,0.0592,
320538,92233,739,6,66.78,0.3366,
320539,92233,364,1,15.83,0.0497,
320540,92234,749,4,21.44,0.0752,
320541,92234,281,6,49.44,0.2226,
320542,92235,731,1,7.82,0.0257,
320543,92236,82,4,24.48,0.1228,
320544,92236,154,2,25.18,0.1174,
320545,92236,463,1,8.98,0.0342,
320546,92237,597,1,14.1,0.0446,
320547,92238,205,1,3.85,0.0157,
320548,92239,323,1,17.02,0.0841,
320549,92240,709,6,84.3,0.2694,
320550,92240,533,2,33.72,0.1414,
320551,92240,710,4,72.24,0.2964,
320552,92241,531,6,100.2,0.3162,Class 3 Flammable
320553,92241,432,6,162.54,0.6036,
320554,92241,70,2,6.78,0.0262,
320555,92241,345,4,34.92,0.1556,
320556,92241,669,6,159.36,0.72,
320557,92241,78,1,19.91,0.0633,Class 8 Corrosive
320558,92242,9,2,29.96,0.1094,
320559,92242,274,1,10.86,0.0485,
320560,92242,403,1,10.22,0.0362,
320561,92242,774,1,4.45,0.021,Class 3 Flammable
320562,92243,634,4,79.88,0.4232,
320563,92244,541,2,56.32,0.2126,
320564,92244,464,4,6.52,0.032,Class 9 Misc
320565,92244,431,24,332.64,1.0992,
320566,92244,43,2,8.24,0.0266,
320567,92244,13,1,10.69,0.0425,
320568,92244,609,1,14.95,0.0505,
320569,92244,719,4,97.6,0.4504,
320570,92244,294,1,4.18,0.0135,
320571,92244,357,2,8.66,0.0366,
320572,92244,679,4,29.28,0.1248,
320573,92244,330,4,39.8,0.1892,Class 9 Misc
320574,92244,777,4,128.88,0.6524,
320575,92244,78,1,19.91,0.0633,Class 8 Corrosive
320576,92244,12,2,13.44,0.0472,
320577,92244,210,6,89.82,0.4686,
320578,92244,449,4,81.52,0.3188,Class 8 Corrosive
320579,92244,182,1,4.57,0.0148,
320580,92244,98,4,96.36,0.4724,
320581,92244,501,1,4.26,0.023,Class 3 Flammable
320582,92244,487,4,131.88,0.7,
320583,92245,520,2,40.06,0.1334,
320584,92245,29,1,2.86,0.013,Class 3 Flammable
320585,92246,297,24,570.24,2.3088,
320586,92247,6,1,21.15,0.0988,Class 9 Misc
320587,92247,112,1,8.3,0.0328,Class 9 Misc
320588,92248,652,1,18.0,0.0697,
320589,92248,67,2,12.7,0.055,
320590,92248,148,1,21.76,0.1027,Class 9 Misc
320591,92249,218,1,12.95,0.0534,
320592,92249,405,1,13.79,0.0656,
320593,92249,756,4,48.4,0.2544,Class 8 Corrosive
320594,92249,483,6,43.68,0.1746,
320595,92250,670,2,14.66,0.0516,Class 8 Corrosive
320596,92251,505,1,12.04,0.0398,Class 9 Misc
320597,92252,614,6,104.16,0.3726,
320598,92253,104,4,31.4,0.1432,
320599,92253,89,12,114.48,0.4944,
320600,92254,415,1,18.65,0.0968,
320601,92254,239,1,17.26,0.0695,Class 3 Flammable
320602,92255,455,1,19.29,0.0707,
320603,92255,247,1,28.78,0.1261,
320604,92255,404,4,52.16,0.1908,
320605,92255,188,4,33.36,0.1244,
320606,92256,244,2,24.6,0.113,
320607,92256,142,2,23.5,0.0982,Class 9 Misc
320608,92256,167,1,1.51,0.0059,
320609,92256,257,1,11.88,0.0496,
320610,92256,261,4,72.76,0.2404,
320611,92256,377,4,89.12,0.2844,
320612,92257,164,2,3.64,0.0188,
320613,92257,150,4,78.68,0.2468,
320614,92257,372,2,14.12,0.0514,
320615,92258,165,2,41.28,0.1352,
320616,92258,341,24,387.36,1.4112,
320617,92258,773,4,59.92,0.2128,
320618,92258,509,2,6.08,0.0256,
320619,92258,266,6,19.08,0.0618,
320620,92258,681,1,27.64,0.1312,
320621,92259,464,1,1.63,0.008,Class 9 Misc
320622,92259,719,12,292.8,1.3512,
320623,92259,673,4,46.56,0.198,
320624,92259,555,6,67.68,0.2838,
320625,92259,453,4,74.56,0.2692,
320626,92259,77,4,98.68,0.5152,
320627,92259,749,6,32.16,0.1128,
320628,92259,618,24,640.32,2.0256,Class 3 Flammable
320629,92259,727,1,13.93,0.0548,
320630,92259,250,2,6.88,0.031,
320631,92260,772,1,28.15,0.0928,
320632,92260,233,1,11.16,0.0459,
320633,92260,620,2,25.58,0.0824,
320634,92260,461,4,50.16,0.232,
320635,92260,501,1,4.26,0.023,Class 3 Flammable
320636,92260,635,1,9.1,0.0336,
320637,92260,723,1,7.82,0.0335,
320638,92260,107,4,28.08,0.148,
320639,92260,476,1,14.42,0.0531,
320640,92260,755,4,9.12,0.0392,
320641,92261,439,6,54.96,0.2688,
320642,92261,543,4,72.96,0.2652,
320643,92262,606,1,7.24,0.0402,
320644,92263,449,2,40.76,0.1594,Class 8 Corrosive
320645,92263,707,12,12.12,0.0612,
320646,92263,162,4,37.48,0.1228,
320647,92264,510,24,384.24,1.3776,
320648,92264,427,1,10.25,0.0417,
320649,92264,778,2,36.9,0.1382,
320650,92264,326,2,21.52,0.0902,
320651,92264,107,2,14.04,0.074,
320652,92264,771,6,98.1,0.4272,
320653,92265,316,2,9.1,0.0306,
320654,92265,569,2,26.62,0.0916,
320655,92265,626,1,6.58,0.0276,
320656,92265,328,2,34.42,0.1758,
320657,92266,2,1,14.14,0.0476,
320658,92267,206,6,105.12,0.4596,
320659,92268,572,4,26.52,0.098,Class 3 Flammable
320660,92269,752,6,85.02,0.336,Class 3 Flammable
320661,92269,54,4,51.72,0.188,
320662,92270,492,2,14.6,0.0722,
320663,92270,485,6,37.26,0.1908,Class 9 Misc
320664,92270,15,4,65.16,0.3412,
320665,92270,255,2,16.22,0.064,
320666,92270,218,4,51.8,0.2136,
320667,92270,373,1,22.18,0.094,
320668,92271,604,2,16.4,0.0724,
320669,92271,294,24,100.32,0.324,
320670,92271,79,12,135.36,0.6936,
320671,92271,701,1,28.93,0.0933,
320672,92271,263,6,87.0,0.4068,
320673,92271,110,2,45.1,0.1598,
320674,92272,26,1,43.72,0.2367,
320675,92273,245,2,25.1,0.105,
320676,92273,229,1,3.21,0.0158,
320677,92274,276,12,227.64,0.804,
320678,92274,478,1,9.69,0.0508,Class 9 Misc
320679,92274,289,2,25.0,0.1244,
320680,92274,208,1,21.53,0.0792,
320681,92275,294,1,4.18,0.0135,
320682,92276,334,1,10.95,0.0389,
320683,92277,458,2,30.96,0.1258,
320684,92277,246,6,94.56,0.3486,
320685,92277,194,1,28.63,0.1022,
320686,92278,36,2,4.38,0.0172,
320687,92278,690,12,159.36,0.594,
320688,92278,570,1,5.07,0.0276,
320689,92279,68,24,150.96,0.7152,
320690,92279,257,6,71.28,0.2976,
320691,92279,142,24,282.0,1.1784,Class 9 Misc
320692,92280,754,4,48.4,0.206,
320693,92280,495,6,264.6,1.2426,
320694,92281,688,1,15.17,0.0735,
320695,92282,222,1,28.94,0.1522,
320696,92282,470,4,98.76,0.4252,
320697,92282,390,1,6.15,0.0314,
320698,92282,597,1,14.1,0.0446,
320699,92282,577,24,227.28,1.248,
320700,92282,293,1,27.02,0.0867,
320701,92282,569,4,53.24,0.1832,
320702,92282,288,2,9.86,0.054,
320703,92282,655,4,8.0,0.0252,Class 8 Corrosive
320704,92282,131,12,155.64,0.5688,
320705,92282,80,2,42.04,0.1422,
320706,92282,39,12,21.84,0.1104,
320707,92282,661,2,3.6,0.0124,
320708,92282,442,1,6.24,0.0203,
320709,92282,571,2,19.74,0.0732,
320710,92282,779,6,137.46,0.4662,
320711,92282,581,2,43.18,0.1984,
320712,92282,142,4,47.0,0.1964,Class 9 Misc
320713,92282,106,1,17.19,0.0564,Class 8 Corrosive
320714,92282,74,1,43.32,0.1355,
