invoice_id,invoice_number,customer_id,invoice_date,due_date,net_amount_aud,gst_amount_aud,total_amount_aud,payment_date,invoice_status
13311,INV-202509-000334,334,2025-09-30,2025-10-30,377.64,37.76,415.4,2025-10-30,PAID
13312,INV-202510-000334,334,2025-10-31,2025-11-30,949.67,94.97,1044.64,2025-11-23,PAID
13313,INV-202511-000334,334,2025-11-30,2025-12-30,1642.28,164.23,1806.51,2025-12-20,PAID
13314,INV-202512-000334,334,2025-12-31,2026-01-30,662.36,66.24,728.6,2026-01-28,PAID
13315,INV-202602-000334,334,2026-02-28,2026-03-30,807.96,80.8,888.76,2026-03-14,PAID
13316,INV-202603-000334,334,2026-03-31,2026-04-30,326.79,32.68,359.47,2026-04-21,PAID
13317,INV-202604-000334,334,2026-04-30,2026-05-30,136.8,13.68,150.48,2026-06-12,PAID_LATE
13318,INV-202605-000334,334,2026-05-31,2026-06-30,1993.8,199.38,2193.18,2026-06-16,PAID
13319,INV-202606-000334,334,2026-06-30,2026-07-30,801.42,80.14,881.56,2026-07-25,PAID
13320,INV-202301-000335,335,2023-01-31,2023-04-01,696.15,69.62,765.77,2023-03-26,PAID
13321,INV-202302-000335,335,2023-02-28,2023-04-29,957.03,95.7,1052.73,2023-04-18,PAID
13322,INV-202303-000335,335,2023-03-31,2023-05-30,1962.56,196.26,2158.82,,OUTSTANDING
13323,INV-202304-000335,335,2023-04-30,2023-06-29,1492.88,149.29,1642.17,2023-06-10,PAID
13324,INV-202305-000335,335,2023-05-31,2023-07-30,905.52,90.55,996.07,2023-07-25,PAID
13325,INV-202306-000335,335,2023-06-30,2023-08-29,662.13,66.21,728.34,2023-08-27,PAID
13326,INV-202307-000335,335,2023-07-31,2023-09-29,831.28,83.13,914.41,2023-09-09,PAID
13327,INV-202308-000335,335,2023-08-31,2023-10-30,2408.51,240.85,2649.36,2023-10-24,PAID
13328,INV-202309-000335,335,2023-09-30,2023-11-29,915.01,91.5,1006.51,2023-11-15,PAID
13329,INV-202310-000335,335,2023-10-31,2023-12-30,458.76,45.88,504.64,2023-12-14,PAID
13330,INV-202311-000335,335,2023-11-30,2024-01-29,2265.41,226.54,2491.95,,OUTSTANDING
13331,INV-202312-000335,335,2023-12-31,2024-02-29,1634.57,163.46,1798.03,2024-02-14,PAID
13332,INV-202402-000335,335,2024-02-29,2024-04-29,703.04,70.3,773.34,2024-04-26,PAID
13333,INV-202403-000335,335,2024-03-31,2024-05-30,1087.26,108.73,1195.99,,OUTSTANDING
13334,INV-202404-000335,335,2024-04-30,2024-06-29,970.44,97.04,1067.48,2024-07-05,PAID_LATE
13335,INV-202405-000335,335,2024-05-31,2024-07-30,166.33,16.63,182.96,2024-07-08,PAID
13336,INV-202406-000335,335,2024-06-30,2024-08-29,1019.58,101.96,1121.54,2024-08-11,PAID
13337,INV-202407-000335,335,2024-07-31,2024-09-29,460.26,46.03,506.29,2024-09-21,PAID
13338,INV-202408-000335,335,2024-08-31,2024-10-30,707.48,70.75,778.23,2024-10-25,PAID
13339,INV-202409-000335,335,2024-09-30,2024-11-29,283.74,28.37,312.11,2024-11-17,PAID
13340,INV-202410-000335,335,2024-10-31,2024-12-30,397.56,39.76,437.32,2024-12-25,PAID
13341,INV-202411-000335,335,2024-11-30,2025-01-29,1469.81,146.98,1616.79,2025-01-23,PAID
13342,INV-202412-000335,335,2024-12-31,2025-03-01,354.35,35.43,389.78,2025-02-24,PAID
13343,INV-202502-000335,335,2025-02-28,2025-04-29,723.92,72.39,796.31,2025-05-20,PAID_LATE
13344,INV-202503-000335,335,2025-03-31,2025-05-30,1527.07,152.71,1679.78,2025-05-04,PAID
13345,INV-202504-000335,335,2025-04-30,2025-06-29,890.05,89.0,979.05,2025-06-27,PAID
13346,INV-202505-000335,335,2025-05-31,2025-07-30,760.93,76.09,837.02,2025-08-09,PAID_LATE
13347,INV-202506-000335,335,2025-06-30,2025-08-29,118.6,11.86,130.46,2025-08-26,PAID
13348,INV-202507-000335,335,2025-07-31,2025-09-29,1760.65,176.06,1936.71,2025-09-26,PAID
13349,INV-202508-000335,335,2025-08-31,2025-10-30,1194.0,119.4,1313.4,2025-10-19,PAID
13350,INV-202509-000335,335,2025-09-30,2025-11-29,102.2,10.22,112.42,2025-11-28,PAID
13351,INV-202510-000335,335,2025-10-31,2025-12-30,160.97,16.1,177.07,2025-12-24,PAID
13352,INV-202511-000335,335,2025-11-30,2026-01-29,3342.17,334.22,3676.39,2026-01-21,PAID
13353,INV-202512-000335,335,2025-12-31,2026-03-01,874.27,87.43,961.7,2026-02-20,PAID
13354,INV-202601-000335,335,2026-01-31,2026-04-01,1085.0,108.5,1193.5,2026-03-25,PAID
13355,INV-202602-000335,335,2026-02-28,2026-04-29,596.56,59.66,656.22,2026-04-22,PAID
13356,INV-202603-000335,335,2026-03-31,2026-05-30,257.34,25.73,283.07,2026-05-27,PAID
13357,INV-202604-000335,335,2026-04-30,2026-06-29,310.67,31.07,341.74,2026-06-24,PAID
13358,INV-202605-000335,335,2026-05-31,2026-07-30,1228.18,122.82,1351.0,2026-08-11,PAID_LATE
13359,INV-202606-000335,335,2026-06-30,2026-08-29,863.55,86.36,949.91,2026-08-21,PAID
13360,INV-202301-000336,336,2023-01-31,2023-04-01,340.27,34.03,374.3,2023-05-05,PAID_LATE
13361,INV-202302-000336,336,2023-02-28,2023-04-29,899.51,89.95,989.46,2023-04-06,PAID
13362,INV-202304-000336,336,2023-04-30,2023-06-29,158.09,15.81,173.9,,OUTSTANDING
13363,INV-202305-000336,336,2023-05-31,2023-07-30,450.52,45.05,495.57,,OUTSTANDING
13364,INV-202306-000336,336,2023-06-30,2023-08-29,292.32,29.23,321.55,2023-08-24,PAID
13365,INV-202307-000336,336,2023-07-31,2023-09-29,390.12,39.01,429.13,2023-09-05,PAID
13366,INV-202308-000336,336,2023-08-31,2023-10-30,295.19,29.52,324.71,2023-10-21,PAID
13367,INV-202309-000336,336,2023-09-30,2023-11-29,785.69,78.57,864.26,2023-11-23,PAID
13368,INV-202310-000336,336,2023-10-31,2023-12-30,1226.67,122.67,1349.34,2023-12-18,PAID
13369,INV-202311-000336,336,2023-11-30,2024-01-29,3888.07,388.81,4276.88,2024-01-22,PAID
13370,INV-202312-000336,336,2023-12-31,2024-02-29,782.66,78.27,860.93,2024-02-21,PAID
13371,INV-202401-000336,336,2024-01-31,2024-03-31,340.83,34.08,374.91,2024-03-28,PAID
13372,INV-202402-000336,336,2024-02-29,2024-04-29,311.72,31.17,342.89,2024-04-26,PAID
13373,INV-202403-000336,336,2024-03-31,2024-05-30,930.21,93.02,1023.23,2024-05-27,PAID
13374,INV-202404-000336,336,2024-04-30,2024-06-29,793.75,79.38,873.13,2024-06-27,PAID
13375,INV-202405-000336,336,2024-05-31,2024-07-30,196.71,19.67,216.38,2024-07-16,PAID
13376,INV-202406-000336,336,2024-06-30,2024-08-29,2143.46,214.35,2357.81,2024-08-25,PAID
13377,INV-202407-000336,336,2024-07-31,2024-09-29,1755.6,175.56,1931.16,2024-09-28,PAID
13378,INV-202408-000336,336,2024-08-31,2024-10-30,1277.76,127.78,1405.54,2024-10-27,PAID
13379,INV-202409-000336,336,2024-09-30,2024-11-29,534.29,53.43,587.72,2024-11-21,PAID
13380,INV-202410-000336,336,2024-10-31,2024-12-30,1634.67,163.47,1798.14,2024-12-22,PAID
13381,INV-202411-000336,336,2024-11-30,2025-01-29,720.56,72.06,792.62,2025-02-01,PAID_LATE
13382,INV-202412-000336,336,2024-12-31,2025-03-01,435.63,43.56,479.19,2025-02-15,PAID
13383,INV-202501-000336,336,2025-01-31,2025-04-01,682.12,68.21,750.33,2025-03-28,PAID
13384,INV-202502-000336,336,2025-02-28,2025-04-29,700.99,70.1,771.09,2025-04-23,PAID
13385,INV-202503-000336,336,2025-03-31,2025-05-30,841.87,84.19,926.06,2025-05-21,PAID
13386,INV-202504-000336,336,2025-04-30,2025-06-29,983.2,98.32,1081.52,2025-06-18,PAID
13387,INV-202505-000336,336,2025-05-31,2025-07-30,1240.27,124.03,1364.3,2025-08-23,PAID_LATE
13388,INV-202506-000336,336,2025-06-30,2025-08-29,684.01,68.4,752.41,2025-08-27,PAID
13389,INV-202507-000336,336,2025-07-31,2025-09-29,1357.29,135.73,1493.02,,OUTSTANDING
13390,INV-202508-000336,336,2025-08-31,2025-10-30,1309.44,130.94,1440.38,2025-11-13,PAID_LATE
13391,INV-202509-000336,336,2025-09-30,2025-11-29,2396.53,239.65,2636.18,,OUTSTANDING
13392,INV-202511-000336,336,2025-11-30,2026-01-29,999.36,99.94,1099.3,,OUTSTANDING
13393,INV-202512-000336,336,2025-12-31,2026-03-01,618.57,61.86,680.43,,OUTSTANDING
13394,INV-202601-000336,336,2026-01-31,2026-04-01,528.27,52.83,581.1,,OUTSTANDING
13395,INV-202602-000336,336,2026-02-28,2026-04-29,1942.81,194.28,2137.09,2026-05-08,PAID_LATE
13396,INV-202603-000336,336,2026-03-31,2026-05-30,1502.97,150.3,1653.27,2026-05-25,PAID
13397,INV-202604-000336,336,2026-04-30,2026-06-29,267.14,26.71,293.85,2026-06-17,PAID
13398,INV-202605-000336,336,2026-05-31,2026-07-30,127.81,12.78,140.59,2026-07-22,PAID
13399,INV-202606-000336,336,2026-06-30,2026-08-29,1353.76,135.38,1489.14,2026-08-18,PAID
13400,INV-202301-000337,337,2023-01-31,2023-03-02,132.69,13.27,145.96,2023-02-27,PAID
13401,INV-202302-000337,337,2023-02-28,2023-03-30,386.79,38.68,425.47,2023-03-25,PAID
13402,INV-202303-000337,337,2023-03-31,2023-04-30,961.29,96.13,1057.42,2023-04-28,PAID
13403,INV-202304-000337,337,2023-04-30,2023-05-30,2537.56,253.76,2791.32,2023-05-16,PAID
13404,INV-202305-000337,337,2023-05-31,2023-06-30,2012.25,201.23,2213.48,2023-06-15,PAID
13405,INV-202306-000337,337,2023-06-30,2023-07-30,2330.93,233.09,2564.02,2023-07-11,PAID
13406,INV-202307-000337,337,2023-07-31,2023-08-30,1550.96,155.1,1706.06,2023-08-24,PAID
13407,INV-202308-000337,337,2023-08-31,2023-09-30,96.14,9.61,105.75,2023-10-10,PAID_LATE
13408,INV-202309-000337,337,2023-09-30,2023-10-30,400.09,40.01,440.1,2023-10-30,PAID
13409,INV-202310-000337,337,2023-10-31,2023-11-30,2695.34,269.53,2964.87,2023-11-22,PAID
13410,INV-202311-000337,337,2023-11-30,2023-12-30,652.29,65.23,717.52,2023-12-26,PAID
13411,INV-202312-000337,337,2023-12-31,2024-01-30,1503.09,150.31,1653.4,2024-01-03,PAID
13412,INV-202401-000337,337,2024-01-31,2024-03-01,943.19,94.32,1037.51,2024-02-25,PAID
13413,INV-202402-000337,337,2024-02-29,2024-03-30,103.51,10.35,113.86,2024-03-16,PAID
13414,INV-202403-000337,337,2024-03-31,2024-04-30,1641.34,164.13,1805.47,2024-04-24,PAID
13415,INV-202404-000337,337,2024-04-30,2024-05-30,2867.44,286.74,3154.18,2024-05-24,PAID
13416,INV-202405-000337,337,2024-05-31,2024-06-30,440.47,44.05,484.52,2024-07-21,PAID_LATE
13417,INV-202406-000337,337,2024-06-30,2024-07-30,2257.69,225.77,2483.46,2024-07-19,PAID
13418,INV-202407-000337,337,2024-07-31,2024-08-30,973.83,97.38,1071.21,2024-07-27,PAID
13419,INV-202408-000337,337,2024-08-31,2024-09-30,2049.08,204.91,2253.99,2024-09-24,PAID
13420,INV-202409-000337,337,2024-09-30,2024-10-30,1312.09,131.21,1443.3,2024-10-20,PAID
13421,INV-202410-000337,337,2024-10-31,2024-11-30,724.55,72.45,797.0,2024-11-28,PAID
13422,INV-202411-000337,337,2024-11-30,2024-12-30,761.24,76.12,837.36,2024-12-22,PAID
13423,INV-202412-000337,337,2024-12-31,2025-01-30,1798.33,179.83,1978.16,,OUTSTANDING
13424,INV-202501-000337,337,2025-01-31,2025-03-02,545.98,54.6,600.58,2025-02-27,PAID
13425,INV-202502-000337,337,2025-02-28,2025-03-30,830.45,83.05,913.5,2025-03-28,PAID
13426,INV-202503-000337,337,2025-03-31,2025-04-30,176.26,17.63,193.89,2025-04-25,PAID
13427,INV-202504-000337,337,2025-04-30,2025-05-30,1834.4,183.44,2017.84,2025-05-18,PAID
13428,INV-202505-000337,337,2025-05-31,2025-06-30,3017.42,301.74,3319.16,2025-06-19,PAID
13429,INV-202506-000337,337,2025-06-30,2025-07-30,1416.32,141.63,1557.95,2025-08-25,PAID_LATE
13430,INV-202507-000337,337,2025-07-31,2025-08-30,2422.07,242.21,2664.28,2025-08-18,PAID
13431,INV-202508-000337,337,2025-08-31,2025-09-30,1284.81,128.48,1413.29,2025-09-28,PAID
13432,INV-202509-000337,337,2025-09-30,2025-10-30,93.38,9.34,102.72,2025-10-22,PAID
13433,INV-202510-000337,337,2025-10-31,2025-11-30,677.56,67.76,745.32,2025-11-25,PAID
13434,INV-202511-000337,337,2025-11-30,2025-12-30,843.68,84.37,928.05,2025-12-22,PAID
13435,INV-202512-000337,337,2025-12-31,2026-01-30,125.05,12.51,137.56,2026-01-17,PAID
13436,INV-202601-000337,337,2026-01-31,2026-03-02,1425.53,142.55,1568.08,2026-02-19,PAID
13437,INV-202602-000337,337,2026-02-28,2026-03-30,1092.55,109.25,1201.8,2026-03-25,PAID
13438,INV-202603-000337,337,2026-03-31,2026-04-30,1272.64,127.26,1399.9,2026-04-29,PAID
13439,INV-202604-000337,337,2026-04-30,2026-05-30,593.49,59.35,652.84,2026-06-24,PAID_LATE
13440,INV-202606-000337,337,2026-06-30,2026-07-30,1764.1,176.41,1940.51,2026-07-29,PAID
13441,INV-202302-000338,338,2023-02-28,2023-03-30,452.62,45.26,497.88,2023-03-25,PAID
13442,INV-202303-000338,338,2023-03-31,2023-04-30,993.02,99.3,1092.32,2023-04-18,PAID
13443,INV-202304-000338,338,2023-04-30,2023-05-30,392.26,39.23,431.49,2023-05-27,PAID
13444,INV-202305-000338,338,2023-05-31,2023-06-30,232.79,23.28,256.07,2023-06-26,PAID
13445,INV-202306-000338,338,2023-06-30,2023-07-30,256.37,25.64,282.01,2023-07-12,PAID
13446,INV-202307-000338,338,2023-07-31,2023-08-30,627.47,62.75,690.22,2023-09-13,PAID_LATE
13447,INV-202308-000338,338,2023-08-31,2023-09-30,934.57,93.46,1028.03,2023-09-29,PAID
13448,INV-202310-000338,338,2023-10-31,2023-11-30,2294.27,229.43,2523.7,2023-11-21,PAID
13449,INV-202311-000338,338,2023-11-30,2023-12-30,894.92,89.49,984.41,2023-12-30,PAID
13450,INV-202402-000338,338,2024-02-29,2024-03-30,703.19,70.32,773.51,2024-03-24,PAID
13451,INV-202403-000338,338,2024-03-31,2024-04-30,93.22,9.32,102.54,2024-04-28,PAID
13452,INV-202404-000338,338,2024-04-30,2024-05-30,1163.49,116.35,1279.84,2024-05-29,PAID
13453,INV-202405-000338,338,2024-05-31,2024-06-30,1301.3,130.13,1431.43,,OUTSTANDING
13454,INV-202406-000338,338,2024-06-30,2024-07-30,589.0,58.9,647.9,2024-07-27,PAID
13455,INV-202407-000338,338,2024-07-31,2024-08-30,394.12,39.41,433.53,2024-10-24,PAID_LATE
13456,INV-202409-000338,338,2024-09-30,2024-10-30,661.86,66.19,728.05,2024-10-25,PAID
13457,INV-202410-000338,338,2024-10-31,2024-11-30,363.03,36.3,399.33,2024-11-26,PAID
13458,INV-202411-000338,338,2024-11-30,2024-12-30,878.76,87.88,966.64,2025-01-08,PAID_LATE
13459,INV-202412-000338,338,2024-12-31,2025-01-30,262.92,26.29,289.21,2025-02-12,PAID_LATE
13460,INV-202502-000338,338,2025-02-28,2025-03-30,1469.22,146.92,1616.14,2025-03-23,PAID
13461,INV-202503-000338,338,2025-03-31,2025-04-30,192.45,19.25,211.7,2025-04-18,PAID
13462,INV-202504-000338,338,2025-04-30,2025-05-30,588.07,58.81,646.88,2025-05-30,PAID
13463,INV-202505-000338,338,2025-05-31,2025-06-30,320.42,32.04,352.46,2025-06-16,PAID
13464,INV-202506-000338,338,2025-06-30,2025-07-30,433.15,43.31,476.46,2025-07-19,PAID
13465,INV-202507-000338,338,2025-07-31,2025-08-30,993.58,99.36,1092.94,2025-08-27,PAID
13466,INV-202508-000338,338,2025-08-31,2025-09-30,699.45,69.95,769.4,2025-09-21,PAID
13467,INV-202509-000338,338,2025-09-30,2025-10-30,644.55,64.45,709.0,2026-01-05,PAID_LATE
13468,INV-202510-000338,338,2025-10-31,2025-11-30,497.33,49.73,547.06,2025-11-21,PAID
13469,INV-202511-000338,338,2025-11-30,2025-12-30,957.17,95.72,1052.89,2025-12-16,PAID
13470,INV-202512-000338,338,2025-12-31,2026-01-30,435.71,43.57,479.28,2026-02-10,PAID_LATE
13471,INV-202603-000338,338,2026-03-31,2026-04-30,1658.38,165.84,1824.22,,OUTSTANDING
13472,INV-202604-000338,338,2026-04-30,2026-05-30,436.66,43.67,480.33,2026-05-29,PAID
13473,INV-202605-000338,338,2026-05-31,2026-06-30,103.89,10.39,114.28,2026-06-21,PAID
13474,INV-202606-000338,338,2026-06-30,2026-07-30,611.17,61.12,672.29,2026-07-16,PAID
13475,INV-202301-000339,339,2023-01-31,2023-03-17,341.24,34.12,375.36,2023-03-16,PAID
13476,INV-202302-000339,339,2023-02-28,2023-04-14,586.51,58.65,645.16,2023-04-13,PAID
13477,INV-202303-000339,339,2023-03-31,2023-05-15,1210.99,121.1,1332.09,2023-05-13,PAID
13478,INV-202304-000339,339,2023-04-30,2023-06-14,1223.96,122.4,1346.36,2023-06-08,PAID
13479,INV-202305-000339,339,2023-05-31,2023-07-15,591.37,59.14,650.51,2023-07-10,PAID
13480,INV-202306-000339,339,2023-06-30,2023-08-14,335.21,33.52,368.73,2023-08-11,PAID
13481,INV-202307-000339,339,2023-07-31,2023-09-14,3488.13,348.81,3836.94,2023-09-13,PAID
13482,INV-202308-000339,339,2023-08-31,2023-10-15,1306.41,130.64,1437.05,2023-10-11,PAID
13483,INV-202309-000339,339,2023-09-30,2023-11-14,305.88,30.59,336.47,,OUTSTANDING
13484,INV-202310-000339,339,2023-10-31,2023-12-15,1491.62,149.16,1640.78,2023-12-06,PAID
13485,INV-202311-000339,339,2023-11-30,2024-01-14,1414.85,141.48,1556.33,2024-01-05,PAID
13486,INV-202312-000339,339,2023-12-31,2024-02-14,339.78,33.98,373.76,2024-02-12,PAID
13487,INV-202401-000339,339,2024-01-31,2024-03-16,1262.35,126.23,1388.58,2024-03-15,PAID
13488,INV-202402-000339,339,2024-02-29,2024-04-14,124.74,12.47,137.21,2024-05-01,PAID_LATE
13489,INV-202403-000339,339,2024-03-31,2024-05-15,582.31,58.23,640.54,2024-05-10,PAID
13490,INV-202404-000339,339,2024-04-30,2024-06-14,111.22,11.12,122.34,2024-06-08,PAID
13491,INV-202405-000339,339,2024-05-31,2024-07-15,623.22,62.32,685.54,2024-08-15,PAID_LATE
13492,INV-202406-000339,339,2024-06-30,2024-08-14,387.32,38.73,426.05,2024-08-07,PAID
13493,INV-202408-000339,339,2024-08-31,2024-10-15,127.36,12.74,140.1,2024-10-07,PAID
13494,INV-202409-000339,339,2024-09-30,2024-11-14,662.32,66.23,728.55,2024-11-05,PAID
13495,INV-202410-000339,339,2024-10-31,2024-12-15,2340.21,234.02,2574.23,2024-12-07,PAID
13496,INV-202411-000339,339,2024-11-30,2025-01-14,488.64,48.86,537.5,2025-01-10,PAID
13497,INV-202412-000339,339,2024-12-31,2025-02-14,1106.04,110.6,1216.64,2025-01-28,PAID
13498,INV-202501-000339,339,2025-01-31,2025-03-17,359.85,35.99,395.84,2025-03-11,PAID
13499,INV-202502-000339,339,2025-02-28,2025-04-14,2098.75,209.88,2308.63,2025-04-07,PAID
13500,INV-202503-000339,339,2025-03-31,2025-05-15,1435.13,143.51,1578.64,2025-05-21,PAID_LATE
13501,INV-202504-000339,339,2025-04-30,2025-06-14,2585.88,258.59,2844.47,2025-05-29,PAID
13502,INV-202505-000339,339,2025-05-31,2025-07-15,315.67,31.57,347.24,2025-07-08,PAID
13503,INV-202506-000339,339,2025-06-30,2025-08-14,1342.88,134.29,1477.17,2025-07-31,PAID
13504,INV-202508-000339,339,2025-08-31,2025-10-15,983.85,98.39,1082.24,2025-10-10,PAID
13505,INV-202509-000339,339,2025-09-30,2025-11-14,1063.97,106.4,1170.37,2025-11-13,PAID
13506,INV-202510-000339,339,2025-10-31,2025-12-15,200.04,20.0,220.04,2025-12-26,PAID_LATE
13507,INV-202511-000339,339,2025-11-30,2026-01-14,1851.39,185.14,2036.53,2026-01-06,PAID
13508,INV-202512-000339,339,2025-12-31,2026-02-14,348.01,34.8,382.81,2026-02-10,PAID
13509,INV-202601-000339,339,2026-01-31,2026-03-17,199.94,19.99,219.93,2026-03-03,PAID
13510,INV-202603-000339,339,2026-03-31,2026-05-15,932.88,93.29,1026.17,2026-05-15,PAID
13511,INV-202604-000339,339,2026-04-30,2026-06-14,906.49,90.65,997.14,2026-06-12,PAID
13512,INV-202605-000339,339,2026-05-31,2026-07-15,981.9,98.19,1080.09,2026-08-15,PAID_LATE
13513,INV-202606-000339,339,2026-06-30,2026-08-14,1689.33,168.93,1858.26,,OUTSTANDING
13514,INV-202301-000340,340,2023-01-31,2023-02-14,174.95,17.5,192.45,2023-02-04,PAID
13515,INV-202302-000340,340,2023-02-28,2023-03-14,1200.28,120.03,1320.31,2023-02-25,PAID
13516,INV-202303-000340,340,2023-03-31,2023-04-14,1922.08,192.21,2114.29,2023-04-01,PAID
13517,INV-202304-000340,340,2023-04-30,2023-05-14,378.72,37.87,416.59,2023-05-12,PAID
13518,INV-202305-000340,340,2023-05-31,2023-06-14,503.66,50.37,554.03,2023-06-05,PAID
13519,INV-202306-000340,340,2023-06-30,2023-07-14,1520.04,152.0,1672.04,2023-07-04,PAID
13520,INV-202307-000340,340,2023-07-31,2023-08-14,98.25,9.83,108.08,2023-09-09,PAID_LATE
13521,INV-202308-000340,340,2023-08-31,2023-09-14,697.18,69.72,766.9,2023-09-02,PAID
13522,INV-202310-000340,340,2023-10-31,2023-11-14,486.7,48.67,535.37,2023-10-29,PAID
13523,INV-202311-000340,340,2023-11-30,2023-12-14,374.6,37.46,412.06,2023-12-13,PAID
13524,INV-202312-000340,340,2023-12-31,2024-01-14,832.13,83.21,915.34,2024-01-06,PAID
13525,INV-202401-000340,340,2024-01-31,2024-02-14,413.22,41.32,454.54,2024-02-04,PAID
13526,INV-202402-000340,340,2024-02-29,2024-03-14,155.78,15.58,171.36,2024-03-07,PAID
13527,INV-202403-000340,340,2024-03-31,2024-04-14,1054.29,105.43,1159.72,,OUTSTANDING
13528,INV-202404-000340,340,2024-04-30,2024-05-14,290.32,29.03,319.35,2024-04-30,PAID
13529,INV-202405-000340,340,2024-05-31,2024-06-14,1162.46,116.25,1278.71,2024-05-27,PAID
13530,INV-202406-000340,340,2024-06-30,2024-07-14,94.17,9.42,103.59,2024-06-30,PAID
13531,INV-202407-000340,340,2024-07-31,2024-08-14,951.67,95.17,1046.84,2024-09-05,PAID_LATE
13532,INV-202408-000340,340,2024-08-31,2024-09-14,1896.63,189.66,2086.29,2024-09-10,PAID
13533,INV-202409-000340,340,2024-09-30,2024-10-14,316.46,31.65,348.11,2024-09-21,PAID
13534,INV-202410-000340,340,2024-10-31,2024-11-14,216.05,21.61,237.66,2024-11-07,PAID
13535,INV-202411-000340,340,2024-11-30,2024-12-14,1648.53,164.85,1813.38,2024-12-12,PAID
13536,INV-202412-000340,340,2024-12-31,2025-01-14,1057.87,105.79,1163.66,2025-01-11,PAID
13537,INV-202501-000340,340,2025-01-31,2025-02-14,142.78,14.28,157.06,2025-01-30,PAID
13538,INV-202502-000340,340,2025-02-28,2025-03-14,1496.16,149.62,1645.78,2025-03-11,PAID
13539,INV-202503-000340,340,2025-03-31,2025-04-14,2002.54,200.25,2202.79,2025-04-09,PAID
13540,INV-202504-000340,340,2025-04-30,2025-05-14,810.81,81.08,891.89,2025-05-04,PAID
13541,INV-202505-000340,340,2025-05-31,2025-06-14,387.88,38.79,426.67,2025-06-09,PAID
13542,INV-202506-000340,340,2025-06-30,2025-07-14,380.68,38.07,418.75,2025-07-11,PAID
13543,INV-202507-000340,340,2025-07-31,2025-08-14,550.54,55.05,605.59,2025-07-31,PAID
13544,INV-202509-000340,340,2025-09-30,2025-10-14,802.01,80.2,882.21,2025-09-29,PAID
13545,INV-202510-000340,340,2025-10-31,2025-11-14,1334.83,133.48,1468.31,2025-12-24,PAID_LATE
13546,INV-202511-000340,340,2025-11-30,2025-12-14,803.2,80.32,883.52,2025-12-28,PAID_LATE
13547,INV-202512-000340,340,2025-12-31,2026-01-14,1489.32,148.93,1638.25,2026-01-09,PAID
13548,INV-202601-000340,340,2026-01-31,2026-02-14,1464.65,146.47,1611.12,2026-02-11,PAID
13549,INV-202602-000340,340,2026-02-28,2026-03-14,106.5,10.65,117.15,2026-03-09,PAID
13550,INV-202603-000340,340,2026-03-31,2026-04-14,1135.88,113.59,1249.47,2026-04-14,PAID
13551,INV-202604-000340,340,2026-04-30,2026-05-14,213.41,21.34,234.75,2026-05-04,PAID
13552,INV-202605-000340,340,2026-05-31,2026-06-14,1796.05,179.61,1975.66,2026-06-10,PAID
13553,INV-202301-000341,341,2023-01-31,2023-03-02,3148.34,314.83,3463.17,2023-04-24,PAID_LATE
13554,INV-202302-000341,341,2023-02-28,2023-03-30,1750.66,175.07,1925.73,2023-05-02,PAID_LATE
13555,INV-202303-000341,341,2023-03-31,2023-04-30,3362.14,336.21,3698.35,2023-04-26,PAID
13556,INV-202304-000341,341,2023-04-30,2023-05-30,4063.46,406.35,4469.81,2023-05-29,PAID
13557,INV-202305-000341,341,2023-05-31,2023-06-30,4376.76,437.68,4814.44,2023-06-22,PAID
13558,INV-202306-000341,341,2023-06-30,2023-07-30,7095.41,709.54,7804.95,2023-07-28,PAID
13559,INV-202307-000341,341,2023-07-31,2023-08-30,5174.46,517.45,5691.91,2023-08-27,PAID
13560,INV-202308-000341,341,2023-08-31,2023-09-30,7176.84,717.68,7894.52,2023-09-28,PAID
