inventory_snapshot_id,snapshot_date,facility_id,product_category,pallets_on_hand,pallets_capacity,pallets_inbound,pallets_outbound,pallets_damaged
22089,2024-04-21,9,Auto Parts,313,500,36,27,0
22090,2024-04-21,9,Ambient Grocery,388,500,31,49,1
22091,2024-04-21,9,Industrial Consumables,305,500,29,34,0
22092,2024-04-21,9,Frozen Food,432,500,45,49,1
22093,2024-04-21,10,Pharmaceuticals,225,500,21,22,0
22094,2024-04-21,10,Electronics,274,500,20,23,2
22095,2024-04-21,10,Building Materials,409,500,49,50,1
22096,2024-04-21,10,Homewares,362,500,34,38,0
22097,2024-04-21,10,Beverages,339,500,33,32,2
22098,2024-04-21,10,Apparel,314,500,31,35,0
22099,2024-04-21,10,Mining Consumables,295,500,32,39,0
22100,2024-04-21,10,Chilled Food,294,500,22,32,1
22101,2024-04-21,10,Auto Parts,470,500,43,50,1
22102,2024-04-21,10,Ambient Grocery,386,500,39,41,2
22103,2024-04-21,10,Industrial Consumables,316,500,33,34,1
22104,2024-04-21,10,Frozen Food,340,500,43,33,0
22105,2024-04-21,12,Pharmaceuticals,263,66,20,33,2
22106,2024-04-21,12,Electronics,436,66,45,51,1
22107,2024-04-21,12,Building Materials,302,66,31,32,1
22108,2024-04-21,12,Homewares,393,66,31,45,1
22109,2024-04-21,12,Beverages,386,66,41,48,1
22110,2024-04-21,12,Apparel,296,66,23,45,2
22111,2024-04-21,12,Mining Consumables,328,66,37,25,1
22112,2024-04-21,12,Chilled Food,340,66,44,42,2
22113,2024-04-21,12,Auto Parts,473,66,45,62,3
22114,2024-04-21,12,Ambient Grocery,281,66,26,28,0
22115,2024-04-21,12,Industrial Consumables,357,66,38,33,0
22116,2024-04-21,12,Frozen Food,291,66,27,33,2
22117,2024-04-21,13,Pharmaceuticals,311,250,26,33,1
22118,2024-04-21,13,Electronics,358,250,43,35,2
22119,2024-04-21,13,Building Materials,328,250,32,36,3
22120,2024-04-21,13,Homewares,308,250,24,38,2
22121,2024-04-21,13,Beverages,393,250,49,44,2
22122,2024-04-21,13,Apparel,356,250,39,49,0
22123,2024-04-21,13,Mining Consumables,288,250,32,39,1
22124,2024-04-21,13,Chilled Food,317,250,35,26,0
22125,2024-04-21,13,Auto Parts,305,250,29,28,3
22126,2024-04-21,13,Ambient Grocery,308,250,28,44,2
22127,2024-04-21,13,Industrial Consumables,327,250,34,42,0
22128,2024-04-21,13,Frozen Food,218,250,12,32,2
22129,2024-04-21,15,Pharmaceuticals,375,66,36,43,0
22130,2024-04-21,15,Electronics,319,66,22,39,1
22131,2024-04-21,15,Building Materials,283,66,34,28,2
22132,2024-04-21,15,Homewares,375,66,25,37,1
22133,2024-04-21,15,Beverages,283,66,25,28,0
22134,2024-04-21,15,Apparel,353,66,42,37,0
22135,2024-04-21,15,Mining Consumables,304,66,17,33,2
22136,2024-04-21,15,Chilled Food,339,66,31,51,2
22137,2024-04-21,15,Auto Parts,332,66,33,26,0
22138,2024-04-21,15,Ambient Grocery,343,66,26,25,1
22139,2024-04-21,15,Industrial Consumables,339,66,39,35,1
22140,2024-04-21,15,Frozen Food,425,66,31,43,1
22141,2024-04-21,17,Pharmaceuticals,408,250,42,41,2
22142,2024-04-21,17,Electronics,376,250,37,41,2
22143,2024-04-21,17,Building Materials,307,250,32,30,2
22144,2024-04-21,17,Homewares,405,250,37,36,0
22145,2024-04-21,17,Beverages,420,250,31,40,1
22146,2024-04-21,17,Apparel,234,250,17,22,3
22147,2024-04-21,17,Mining Consumables,373,250,35,48,0
22148,2024-04-21,17,Chilled Food,234,250,11,42,1
22149,2024-04-21,17,Auto Parts,269,250,27,23,1
22150,2024-04-21,17,Ambient Grocery,306,250,38,35,0
22151,2024-04-21,17,Industrial Consumables,242,250,20,25,0
22152,2024-04-21,17,Frozen Food,239,250,18,18,1
22153,2024-04-21,18,Pharmaceuticals,203,250,27,32,0
22154,2024-04-21,18,Electronics,217,250,16,27,1
22155,2024-04-21,18,Building Materials,385,250,41,37,3
22156,2024-04-21,18,Homewares,383,250,50,33,2
22157,2024-04-21,18,Beverages,343,250,24,46,3
22158,2024-04-21,18,Apparel,262,250,33,36,1
22159,2024-04-21,18,Mining Consumables,324,250,42,42,2
22160,2024-04-21,18,Chilled Food,341,250,29,43,0
22161,2024-04-21,18,Auto Parts,295,250,19,44,0
22162,2024-04-21,18,Ambient Grocery,326,250,40,48,0
22163,2024-04-21,18,Industrial Consumables,406,250,22,50,1
22164,2024-04-21,18,Frozen Food,499,250,54,43,2
22165,2024-04-21,20,Pharmaceuticals,324,250,31,44,0
22166,2024-04-21,20,Electronics,293,250,23,32,0
22167,2024-04-21,20,Building Materials,359,250,29,38,0
22168,2024-04-21,20,Homewares,298,250,36,41,0
22169,2024-04-21,20,Beverages,329,250,33,42,1
22170,2024-04-21,20,Apparel,340,250,22,34,1
22171,2024-04-21,20,Mining Consumables,381,250,43,39,3
22172,2024-04-21,20,Chilled Food,324,250,27,22,2
22173,2024-04-21,20,Auto Parts,348,250,35,42,0
22174,2024-04-21,20,Ambient Grocery,370,250,37,39,0
22175,2024-04-21,20,Industrial Consumables,321,250,33,39,2
22176,2024-04-21,20,Frozen Food,372,250,38,44,0
22177,2024-04-21,27,Pharmaceuticals,320,125,32,29,0
22178,2024-04-21,27,Electronics,338,125,33,39,3
22179,2024-04-21,27,Building Materials,328,125,35,39,2
22180,2024-04-21,27,Homewares,448,125,43,51,3
22181,2024-04-21,27,Beverages,217,125,18,26,0
22182,2024-04-21,27,Apparel,368,125,33,35,0
22183,2024-04-21,27,Mining Consumables,242,125,25,21,0
22184,2024-04-21,27,Chilled Food,519,125,46,53,2
22185,2024-04-21,27,Auto Parts,374,125,31,46,0
22186,2024-04-21,27,Ambient Grocery,359,125,34,31,0
22187,2024-04-21,27,Industrial Consumables,311,125,31,33,0
22188,2024-04-21,27,Frozen Food,357,125,34,36,2
22189,2024-04-21,28,Pharmaceuticals,449,125,57,56,0
22190,2024-04-21,28,Electronics,360,125,37,31,1
22191,2024-04-21,28,Building Materials,285,125,32,39,2
22192,2024-04-21,28,Homewares,294,125,35,21,2
22193,2024-04-21,28,Beverages,337,125,33,33,0
22194,2024-04-21,28,Apparel,374,125,44,43,1
22195,2024-04-21,28,Mining Consumables,343,125,34,42,0
22196,2024-04-21,28,Chilled Food,255,125,21,29,0
22197,2024-04-21,28,Auto Parts,347,125,33,35,0
22198,2024-04-21,28,Ambient Grocery,359,125,34,42,3
22199,2024-04-21,28,Industrial Consumables,323,125,32,30,2
22200,2024-04-21,28,Frozen Food,278,125,25,32,2
22201,2024-04-21,29,Pharmaceuticals,310,125,35,43,0
22202,2024-04-21,29,Electronics,304,125,26,26,2
22203,2024-04-21,29,Building Materials,382,125,48,46,0
22204,2024-04-21,29,Homewares,391,125,22,38,0
22205,2024-04-21,29,Beverages,267,125,26,45,1
22206,2024-04-21,29,Apparel,237,125,17,24,3
22207,2024-04-21,29,Mining Consumables,383,125,40,43,1
22208,2024-04-21,29,Chilled Food,313,125,27,36,1
22209,2024-04-21,29,Auto Parts,256,125,22,32,0
22210,2024-04-21,29,Ambient Grocery,234,125,13,25,0
22211,2024-04-21,29,Industrial Consumables,246,125,33,31,1
22212,2024-04-21,29,Frozen Food,386,125,31,35,3
22213,2024-04-21,30,Pharmaceuticals,351,125,38,32,1
22214,2024-04-21,30,Electronics,376,125,39,48,1
22215,2024-04-21,30,Building Materials,265,125,32,22,1
22216,2024-04-21,30,Homewares,327,125,31,29,2
22217,2024-04-21,30,Beverages,291,125,26,42,3
22218,2024-04-21,30,Apparel,366,125,40,41,2
22219,2024-04-21,30,Mining Consumables,440,125,47,52,0
22220,2024-04-21,30,Chilled Food,323,125,33,41,2
22221,2024-04-21,30,Auto Parts,321,125,35,39,1
22222,2024-04-21,30,Ambient Grocery,333,125,33,34,1
22223,2024-04-21,30,Industrial Consumables,334,125,29,40,0
22224,2024-04-21,30,Frozen Food,308,125,42,35,0
22225,2024-04-21,31,Pharmaceuticals,234,125,9,20,0
22226,2024-04-21,31,Electronics,356,125,34,39,0
22227,2024-04-21,31,Building Materials,386,125,31,46,0
22228,2024-04-21,31,Homewares,386,125,49,45,3
22229,2024-04-21,31,Beverages,290,125,30,29,1
22230,2024-04-21,31,Apparel,302,125,16,40,1
22231,2024-04-21,31,Mining Consumables,312,125,35,38,1
22232,2024-04-21,31,Chilled Food,279,125,27,32,0
22233,2024-04-21,31,Auto Parts,323,125,37,37,1
22234,2024-04-21,31,Ambient Grocery,361,125,37,39,0
22235,2024-04-21,31,Industrial Consumables,348,125,37,34,0
22236,2024-04-21,31,Frozen Food,380,125,34,46,1
22237,2024-04-21,32,Pharmaceuticals,476,125,42,42,2
22238,2024-04-21,32,Electronics,422,125,39,34,1
22239,2024-04-21,32,Building Materials,385,125,48,42,2
22240,2024-04-21,32,Homewares,280,125,25,34,0
22241,2024-04-21,32,Beverages,381,125,36,38,1
22242,2024-04-21,32,Apparel,230,125,17,20,0
22243,2024-04-21,32,Mining Consumables,301,125,26,39,0
22244,2024-04-21,32,Chilled Food,238,125,22,26,0
22245,2024-04-21,32,Auto Parts,405,125,50,33,2
22246,2024-04-21,32,Ambient Grocery,308,125,38,37,1
22247,2024-04-21,32,Industrial Consumables,366,125,36,35,0
22248,2024-04-21,32,Frozen Food,355,125,26,34,0
22249,2024-04-21,33,Pharmaceuticals,308,500,30,34,3
22250,2024-04-21,33,Electronics,403,500,50,44,0
22251,2024-04-21,33,Building Materials,232,500,23,19,0
22252,2024-04-21,33,Homewares,284,500,36,29,0
22253,2024-04-21,33,Beverages,279,500,31,27,1
22254,2024-04-21,33,Apparel,324,500,31,25,0
22255,2024-04-21,33,Mining Consumables,286,500,31,40,1
22256,2024-04-21,33,Chilled Food,329,500,30,40,0
22257,2024-04-21,33,Auto Parts,331,500,34,42,0
22258,2024-04-21,33,Ambient Grocery,376,500,46,39,0
22259,2024-04-21,33,Industrial Consumables,330,500,35,33,3
22260,2024-04-21,33,Frozen Food,351,500,38,30,1
22261,2024-04-21,36,Pharmaceuticals,277,250,27,32,0
22262,2024-04-21,36,Electronics,314,250,26,34,0
22263,2024-04-21,36,Building Materials,345,250,35,36,3
22264,2024-04-21,36,Homewares,283,250,25,23,1
22265,2024-04-21,36,Beverages,258,250,22,23,0
22266,2024-04-21,36,Apparel,325,250,47,41,0
22267,2024-04-21,36,Mining Consumables,302,250,20,37,0
22268,2024-04-21,36,Chilled Food,325,250,22,32,0
22269,2024-04-21,36,Auto Parts,288,250,27,41,2
22270,2024-04-21,36,Ambient Grocery,338,250,28,28,1
22271,2024-04-21,36,Industrial Consumables,381,250,22,44,1
22272,2024-04-21,36,Frozen Food,338,250,33,42,0
22273,2024-04-21,38,Pharmaceuticals,346,500,28,26,0
22274,2024-04-21,38,Electronics,472,500,44,52,1
22275,2024-04-21,38,Building Materials,253,500,24,25,1
22276,2024-04-21,38,Homewares,269,500,31,34,1
22277,2024-04-21,38,Beverages,277,500,37,24,0
22278,2024-04-21,38,Apparel,320,500,29,34,2
22279,2024-04-21,38,Mining Consumables,420,500,48,54,1
22280,2024-04-21,38,Chilled Food,380,500,31,48,1
22281,2024-04-21,38,Auto Parts,348,500,39,44,0
22282,2024-04-21,38,Ambient Grocery,334,500,35,29,0
22283,2024-04-21,38,Industrial Consumables,342,500,34,39,2
22284,2024-04-21,38,Frozen Food,388,500,44,42,1
22285,2024-04-21,39,Pharmaceuticals,378,250,41,30,0
22286,2024-04-21,39,Electronics,261,250,24,38,0
22287,2024-04-21,39,Building Materials,283,250,3,32,2
22288,2024-04-21,39,Homewares,255,250,30,23,2
22289,2024-04-21,39,Beverages,443,250,41,52,0
22290,2024-04-21,39,Apparel,356,250,40,33,2
22291,2024-04-21,39,Mining Consumables,288,250,33,21,0
22292,2024-04-21,39,Chilled Food,346,250,30,36,0
22293,2024-04-21,39,Auto Parts,290,250,32,37,3
22294,2024-04-21,39,Ambient Grocery,375,250,39,40,3
22295,2024-04-21,39,Industrial Consumables,380,250,37,38,0
22296,2024-04-21,39,Frozen Food,415,250,46,37,1
22297,2024-04-21,41,Pharmaceuticals,295,250,32,34,1
22298,2024-04-21,41,Electronics,364,250,46,34,0
22299,2024-04-21,41,Building Materials,250,250,24,23,1
22300,2024-04-21,41,Homewares,188,250,22,15,5
22301,2024-04-21,41,Beverages,457,250,52,49,0
22302,2024-04-21,41,Apparel,411,250,48,48,0
22303,2024-04-21,41,Mining Consumables,369,250,36,41,2
22304,2024-04-21,41,Chilled Food,291,250,27,37,1
22305,2024-04-21,41,Auto Parts,368,250,32,40,1
22306,2024-04-21,41,Ambient Grocery,242,250,30,14,0
22307,2024-04-21,41,Industrial Consumables,314,250,33,31,2
22308,2024-04-21,41,Frozen Food,382,250,35,44,0
22309,2024-04-21,42,Pharmaceuticals,299,66,27,37,1
22310,2024-04-21,42,Electronics,341,66,28,40,0
22311,2024-04-21,42,Building Materials,313,66,24,32,0
22312,2024-04-21,42,Homewares,341,66,37,36,3
22313,2024-04-21,42,Beverages,398,66,40,35,3
22314,2024-04-21,42,Apparel,347,66,32,38,1
22315,2024-04-21,42,Mining Consumables,313,66,31,33,0
22316,2024-04-21,42,Chilled Food,408,66,41,50,1
22317,2024-04-21,42,Auto Parts,301,66,32,23,0
22318,2024-04-21,42,Ambient Grocery,379,66,39,41,0
22319,2024-04-21,42,Industrial Consumables,371,66,46,35,1
22320,2024-04-21,42,Frozen Food,294,66,32,31,1
22321,2024-04-21,44,Pharmaceuticals,365,66,26,41,0
22322,2024-04-21,44,Electronics,321,66,30,43,1
22323,2024-04-21,44,Building Materials,304,66,24,36,2
22324,2024-04-21,44,Homewares,391,66,43,44,0
22325,2024-04-21,44,Beverages,282,66,25,32,0
22326,2024-04-21,44,Apparel,378,66,41,41,3
22327,2024-04-21,44,Mining Consumables,434,66,39,47,2
22328,2024-04-21,44,Chilled Food,379,66,31,43,0
22329,2024-04-21,44,Auto Parts,333,66,36,48,3
22330,2024-04-21,44,Ambient Grocery,409,66,38,41,2
22331,2024-04-21,44,Industrial Consumables,317,66,32,38,1
22332,2024-04-21,44,Frozen Food,399,66,35,49,3
22333,2024-04-21,46,Pharmaceuticals,285,250,15,26,1
22334,2024-04-21,46,Electronics,298,250,24,37,0
22335,2024-04-21,46,Building Materials,349,250,27,48,0
22336,2024-04-21,46,Homewares,393,250,41,35,1
22337,2024-04-21,46,Beverages,411,250,45,44,3
22338,2024-04-21,46,Apparel,290,250,36,34,1
22339,2024-04-21,46,Mining Consumables,350,250,47,45,2
22340,2024-04-21,46,Chilled Food,382,250,52,41,1
22341,2024-04-21,46,Auto Parts,330,250,35,40,2
22342,2024-04-21,46,Ambient Grocery,280,250,25,27,1
22343,2024-04-21,46,Industrial Consumables,373,250,38,34,2
22344,2024-04-21,46,Frozen Food,285,250,32,29,2
22345,2024-04-21,50,Pharmaceuticals,405,125,46,44,1
22346,2024-04-21,50,Electronics,324,125,31,40,0
22347,2024-04-21,50,Building Materials,293,125,25,28,0
22348,2024-04-21,50,Homewares,359,125,30,31,2
22349,2024-04-21,50,Beverages,393,125,31,36,1
22350,2024-04-21,50,Apparel,312,125,19,39,2
22351,2024-04-21,50,Mining Consumables,341,125,27,41,1
22352,2024-04-21,50,Chilled Food,299,125,20,27,0
22353,2024-04-21,50,Auto Parts,372,125,37,41,0
22354,2024-04-21,50,Ambient Grocery,206,125,13,18,0
22355,2024-04-21,50,Industrial Consumables,326,125,29,37,0
22356,2024-04-21,50,Frozen Food,359,125,32,39,1
22357,2024-04-28,1,Pharmaceuticals,344,125,41,33,2
22358,2024-04-28,1,Electronics,354,125,41,36,1
22359,2024-04-28,1,Building Materials,314,125,30,33,1
22360,2024-04-28,1,Homewares,338,125,30,39,2
22361,2024-04-28,1,Beverages,296,125,35,38,3
22362,2024-04-28,1,Apparel,339,125,27,38,3
22363,2024-04-28,1,Mining Consumables,297,125,30,40,0
22364,2024-04-28,1,Chilled Food,337,125,30,33,0
22365,2024-04-28,1,Auto Parts,376,125,40,42,2
22366,2024-04-28,1,Ambient Grocery,253,125,27,34,0
22367,2024-04-28,1,Industrial Consumables,275,125,31,29,0
22368,2024-04-28,1,Frozen Food,349,125,30,53,1
22369,2024-04-28,2,Pharmaceuticals,381,125,41,37,1
22370,2024-04-28,2,Electronics,272,125,31,26,0
22371,2024-04-28,2,Building Materials,240,125,27,25,1
22372,2024-04-28,2,Homewares,284,125,20,37,1
22373,2024-04-28,2,Beverages,288,125,32,27,1
22374,2024-04-28,2,Apparel,446,125,42,51,0
22375,2024-04-28,2,Mining Consumables,307,125,35,45,2
22376,2024-04-28,2,Chilled Food,455,125,52,59,5
22377,2024-04-28,2,Auto Parts,414,125,46,34,0
22378,2024-04-28,2,Ambient Grocery,357,125,42,42,2
22379,2024-04-28,2,Industrial Consumables,359,125,30,37,0
22380,2024-04-28,2,Frozen Food,371,125,39,45,1
22381,2024-04-28,3,Pharmaceuticals,427,250,44,40,0
22382,2024-04-28,3,Electronics,331,250,26,35,0
22383,2024-04-28,3,Building Materials,342,250,41,37,0
22384,2024-04-28,3,Homewares,232,250,32,27,2
22385,2024-04-28,3,Beverages,407,250,42,49,1
22386,2024-04-28,3,Apparel,233,250,16,26,0
22387,2024-04-28,3,Mining Consumables,370,250,50,49,2
22388,2024-04-28,3,Chilled Food,333,250,33,31,1
22389,2024-04-28,3,Auto Parts,330,250,37,32,0
22390,2024-04-28,3,Ambient Grocery,409,250,39,41,1
22391,2024-04-28,3,Industrial Consumables,301,250,29,36,0
22392,2024-04-28,3,Frozen Food,336,250,30,47,0
22393,2024-04-28,8,Pharmaceuticals,303,66,30,29,1
22394,2024-04-28,8,Electronics,353,66,35,26,0
22395,2024-04-28,8,Building Materials,289,66,26,29,0
22396,2024-04-28,8,Homewares,405,66,40,40,3
22397,2024-04-28,8,Beverages,310,66,25,38,0
22398,2024-04-28,8,Apparel,341,66,32,35,0
22399,2024-04-28,8,Mining Consumables,360,66,32,36,1
22400,2024-04-28,8,Chilled Food,321,66,36,28,0
22401,2024-04-28,8,Auto Parts,353,66,33,38,4
22402,2024-04-28,8,Ambient Grocery,461,66,41,40,0
22403,2024-04-28,8,Industrial Consumables,381,66,38,46,1
22404,2024-04-28,8,Frozen Food,244,66,32,33,0
22405,2024-04-28,9,Pharmaceuticals,338,500,46,33,0
22406,2024-04-28,9,Electronics,329,500,27,29,0
22407,2024-04-28,9,Building Materials,358,500,35,37,1
22408,2024-04-28,9,Homewares,439,500,39,47,1
22409,2024-04-28,9,Beverages,310,500,14,23,0
22410,2024-04-28,9,Apparel,302,500,40,39,0
22411,2024-04-28,9,Mining Consumables,299,500,31,36,1
22412,2024-04-28,9,Chilled Food,417,500,39,52,2
22413,2024-04-28,9,Auto Parts,314,500,29,28,1
22414,2024-04-28,9,Ambient Grocery,410,500,41,46,2
22415,2024-04-28,9,Industrial Consumables,290,500,28,25,2
22416,2024-04-28,9,Frozen Food,441,500,39,42,2
22417,2024-04-28,10,Pharmaceuticals,195,500,22,12,2
22418,2024-04-28,10,Electronics,256,500,32,22,1
22419,2024-04-28,10,Building Materials,414,500,44,41,1
22420,2024-04-28,10,Homewares,358,500,21,49,3
22421,2024-04-28,10,Beverages,344,500,47,41,1
22422,2024-04-28,10,Apparel,294,500,25,32,2
22423,2024-04-28,10,Mining Consumables,281,500,17,34,0
22424,2024-04-28,10,Chilled Food,301,500,33,38,0
22425,2024-04-28,10,Auto Parts,468,500,47,40,3
22426,2024-04-28,10,Ambient Grocery,380,500,48,43,1
22427,2024-04-28,10,Industrial Consumables,311,500,27,28,1
22428,2024-04-28,10,Frozen Food,318,500,40,28,0
22429,2024-04-28,12,Pharmaceuticals,257,66,22,25,0
22430,2024-04-28,12,Electronics,430,66,41,37,0
22431,2024-04-28,12,Building Materials,318,66,20,37,2
22432,2024-04-28,12,Homewares,374,66,39,39,1
22433,2024-04-28,12,Beverages,399,66,42,48,1
22434,2024-04-28,12,Apparel,306,66,31,27,0
22435,2024-04-28,12,Mining Consumables,359,66,33,27,2
22436,2024-04-28,12,Chilled Food,356,66,32,39,2
22437,2024-04-28,12,Auto Parts,467,66,43,48,0
22438,2024-04-28,12,Ambient Grocery,275,66,32,37,0
22439,2024-04-28,12,Industrial Consumables,374,66,38,33,1
22440,2024-04-28,12,Frozen Food,274,66,21,25,2
22441,2024-04-28,13,Pharmaceuticals,285,250,33,28,0
22442,2024-04-28,13,Electronics,348,250,24,40,0
22443,2024-04-28,13,Building Materials,318,250,40,50,2
22444,2024-04-28,13,Homewares,280,250,30,26,2
22445,2024-04-28,13,Beverages,397,250,41,28,0
22446,2024-04-28,13,Apparel,391,250,36,32,1
22447,2024-04-28,13,Mining Consumables,302,250,31,24,3
22448,2024-04-28,13,Chilled Food,295,250,26,30,1
22449,2024-04-28,13,Auto Parts,271,250,26,30,2
22450,2024-04-28,13,Ambient Grocery,326,250,24,46,1
22451,2024-04-28,13,Industrial Consumables,304,250,28,21,1
22452,2024-04-28,13,Frozen Food,225,250,22,25,3
22453,2024-04-28,15,Pharmaceuticals,372,66,44,49,0
22454,2024-04-28,15,Electronics,301,66,35,26,0
22455,2024-04-28,15,Building Materials,250,66,28,30,1
22456,2024-04-28,15,Homewares,381,66,39,34,0
22457,2024-04-28,15,Beverages,266,66,27,40,0
22458,2024-04-28,15,Apparel,348,66,36,42,2
22459,2024-04-28,15,Mining Consumables,274,66,18,29,0
22460,2024-04-28,15,Chilled Food,343,66,41,41,1
22461,2024-04-28,15,Auto Parts,355,66,43,34,1
22462,2024-04-28,15,Ambient Grocery,359,66,30,43,1
22463,2024-04-28,15,Industrial Consumables,325,66,31,36,2
22464,2024-04-28,15,Frozen Food,443,66,30,44,2
22465,2024-04-28,17,Pharmaceuticals,377,250,40,34,0
22466,2024-04-28,17,Electronics,335,250,33,43,2
22467,2024-04-28,17,Building Materials,300,250,45,25,0
22468,2024-04-28,17,Homewares,402,250,45,43,2
22469,2024-04-28,17,Beverages,411,250,43,43,3
22470,2024-04-28,17,Apparel,232,250,16,27,1
22471,2024-04-28,17,Mining Consumables,402,250,38,39,2
22472,2024-04-28,17,Chilled Food,247,250,27,31,0
22473,2024-04-28,17,Auto Parts,269,250,27,34,0
22474,2024-04-28,17,Ambient Grocery,290,250,32,28,0
22475,2024-04-28,17,Industrial Consumables,247,250,25,29,0
22476,2024-04-28,17,Frozen Food,252,250,25,21,1
22477,2024-04-28,18,Pharmaceuticals,211,250,25,15,0
22478,2024-04-28,18,Electronics,244,250,30,23,0
22479,2024-04-28,18,Building Materials,383,250,39,45,0
22480,2024-04-28,18,Homewares,373,250,38,38,0
22481,2024-04-28,18,Beverages,319,250,25,37,1
22482,2024-04-28,18,Apparel,264,250,30,38,2
22483,2024-04-28,18,Mining Consumables,299,250,27,31,0
22484,2024-04-28,18,Chilled Food,355,250,36,41,3
22485,2024-04-28,18,Auto Parts,302,250,34,39,0
22486,2024-04-28,18,Ambient Grocery,329,250,40,46,0
22487,2024-04-28,18,Industrial Consumables,380,250,37,45,1
22488,2024-04-28,18,Frozen Food,525,250,64,67,2
22489,2024-04-28,20,Pharmaceuticals,342,250,24,43,0
22490,2024-04-28,20,Electronics,301,250,35,30,1
22491,2024-04-28,20,Building Materials,330,250,31,38,0
22492,2024-04-28,20,Homewares,288,250,24,34,2
22493,2024-04-28,20,Beverages,333,250,23,48,2
22494,2024-04-28,20,Apparel,336,250,42,47,1
22495,2024-04-28,20,Mining Consumables,416,250,50,34,1
22496,2024-04-28,20,Chilled Food,327,250,32,32,2
22497,2024-04-28,20,Auto Parts,346,250,45,36,3
22498,2024-04-28,20,Ambient Grocery,346,250,31,36,2
22499,2024-04-28,20,Industrial Consumables,329,250,31,38,0
22500,2024-04-28,20,Frozen Food,371,250,42,28,2
22501,2024-04-28,27,Pharmaceuticals,320,125,30,33,0
22502,2024-04-28,27,Electronics,337,125,30,34,2
22503,2024-04-28,27,Building Materials,319,125,26,28,3
22504,2024-04-28,27,Homewares,431,125,46,44,2
22505,2024-04-28,27,Beverages,212,125,20,26,2
22506,2024-04-28,27,Apparel,394,125,35,40,1
22507,2024-04-28,27,Mining Consumables,231,125,16,22,2
22508,2024-04-28,27,Chilled Food,517,125,59,53,2
22509,2024-04-28,27,Auto Parts,370,125,32,48,1
22510,2024-04-28,27,Ambient Grocery,358,125,35,23,1
22511,2024-04-28,27,Industrial Consumables,336,125,36,29,0
22512,2024-04-28,27,Frozen Food,369,125,49,45,1
22513,2024-04-28,28,Pharmaceuticals,431,125,41,48,2
